domain,case_id,delay_chips,rank,condition_number,residual_norm,coefficients_json,status
OAK,OAK.positive.d150.p-06.four,-0.2,5,1.0351907398203513,39098.36132912654,"{""10"": [-39.09189187909745, 63.83554877147977], ""11"": [0.09667839813033513, 0.13923600310426018], ""21"": [-21.683884985800425, -74.36584941374478], ""24"": [-44.657325808388954, -66.75181234165137], ""27"": [73.92663116681669, 19.15650129351614]}",PASS
OAK,OAK.positive.d150.p-06.four,-0.19,5,1.0349991218465902,38646.745819777134,"{""10"": [-39.691104499965206, 64.77934323664047], ""11"": [0.07161204079035356, 0.058445967911656176], ""21"": [-22.004864354618395, -75.27759112584498], ""24"": [-45.251239904897794, -67.53320664721304], ""27"": [75.22549120365075, 19.528557956613707]}",PASS
OAK,OAK.positive.d150.p-06.four,-0.18,5,1.0334882621019954,38182.90059275893,"{""10"": [-40.4108634681952, 65.74197500185026], ""11"": [-0.033513442829501514, 0.1499097407788385], ""21"": [-22.157401954710835, -76.27775419809679], ""24"": [-45.756546832288116, -68.53305907562078], ""27"": [76.30768948092653, 19.981594462303722]}",PASS
OAK,OAK.positive.d150.p-06.four,-0.17,5,1.03167397623431,37691.662670270656,"{""10"": [-41.08430415641471, 66.93385514936153], ""11"": [0.08116497559025104, 0.3221124298726491], ""21"": [-22.384231107565128, -77.37200633918205], ""24"": [-46.36348788929996, -69.41317572490715], ""27"": [77.61819930044156, 20.28448809917067]}",PASS
OAK,OAK.positive.d150.p-06.four,-0.16,5,1.0310099931880738,37200.496453465435,"{""10"": [-41.64278515820852, 67.90245170437038], ""11"": [0.013073688723522126, 0.07895894299646632], ""21"": [-22.605598062313224, -78.3651303846019], ""24"": [-46.95198228656532, -70.43532357171974], ""27"": [78.82113015903099, 20.600119610357847]}",PASS
OAK,OAK.positive.d150.p-06.four,-0.15,5,1.0323343872096442,36672.454072817236,"{""10"": [-42.249638310841455, 68.88338480215889], ""11"": [-0.15857148432741594, 0.06866919383795073], ""21"": [-22.998375381669067, -79.6772817240537], ""24"": [-47.659715835570736, -71.5266050405509], ""27"": [79.70765069911194, 20.898172206336028]}",PASS
OAK,OAK.positive.d150.p-06.four,-0.14,5,1.032800797296412,36187.51924313109,"{""10"": [-42.69411665604808, 69.74516526211127], ""11"": [-0.25214004288013775, 0.04279030435751382], ""21"": [-23.483761911628896, -80.54566093656528], ""24"": [-48.39275627356845, -72.3485845735846], ""27"": [80.71999640879935, 21.111599488309785]}",PASS
OAK,OAK.positive.d150.p-06.four,-0.13,5,1.0331104587896833,35656.91940774195,"{""10"": [-43.30081581026042, 70.8367791446919], ""11"": [-0.26653186093848974, 0.07360608124404319], ""21"": [-23.77006595053346, -81.3927586964092], ""24"": [-48.97798237235053, -73.31724893254672], ""27"": [81.87921603920141, 21.454387955497896]}",PASS
OAK,OAK.positive.d150.p-06.four,-0.12,5,1.0338090160577402,35098.08508784816,"{""10"": [-43.930471201452434, 72.05383386097307], ""11"": [-0.28110705490321153, 0.24590973919104758], ""21"": [-24.03877214630043, -82.45981878166211], ""24"": [-49.63688261367666, -74.16619140795687], ""27"": [83.09760723212126, 21.82664516549863]}",PASS
OAK,OAK.positive.d150.p-06.four,-0.11,5,1.0327121869120062,34535.353496264586,"{""10"": [-44.474063211923095, 73.03444144073346], ""11"": [-0.23563722043109983, 0.1943198671107394], ""21"": [-24.259225227397078, -83.51533350470497], ""24"": [-50.2271584344931, -75.05417597392737], ""27"": [84.19457182813673, 22.125289126257424]}",PASS
OAK,OAK.positive.d150.p-06.four,-0.1,5,1.0327586267311364,33930.59894953972,"{""10"": [-45.14081640120195, 74.05083853937127], ""11"": [-0.17476011532074137, 0.17119528269441595], ""21"": [-24.511643619997525, -84.70259530133379], ""24"": [-50.84804210607233, -76.06248648047115], ""27"": [85.24056860907648, 22.62797935995499]}",PASS
OAK,OAK.positive.d150.p-06.four,-0.09,5,1.0320793446642325,33345.51818579943,"{""10"": [-45.72039508368228, 75.16493779780158], ""11"": [-0.05396662000563294, 0.07598156999861234], ""21"": [-24.819783163251376, -85.6675144144876], ""24"": [-51.49561419010361, -76.97345729617241], ""27"": [86.2630775911324, 22.942559689852168]}",PASS
OAK,OAK.positive.d150.p-06.four,-0.08,5,1.032458495667617,32741.221016799107,"{""10"": [-46.348513808491695, 76.1866170388018], ""11"": [0.017728259607356515, 0.09101135912359902], ""21"": [-25.235954095488168, -86.62461344339427], ""24"": [-52.216967846920355, -77.806731750287], ""27"": [87.39328391379333, 23.097896344002923]}",PASS
OAK,OAK.positive.d150.p-06.four,-0.07,5,1.0335047184978337,32086.239007832355,"{""10"": [-47.02479890194718, 77.24502599832219], ""11"": [0.05085078266217246, 0.1730699260768799], ""21"": [-25.575872456404216, -87.59586359504752], ""24"": [-52.76753765652865, -78.74849583452792], ""27"": [88.47826940220189, 23.343753380894317]}",PASS
OAK,OAK.positive.d150.p-06.four,-0.06,5,1.033009664213072,31458.229225153704,"{""10"": [-47.450718059879485, 78.2548118960156], ""11"": [0.13939226282858924, 0.13387366011184915], ""21"": [-25.679523712422913, -88.68221024736407], ""24"": [-53.37675603994246, -79.62489742913135], ""27"": [89.44563629053724, 23.612575467072528]}",PASS
OAK,OAK.positive.d150.p-06.four,-0.05,5,1.0351932828679298,30807.192140243682,"{""10"": [-48.02550659909852, 79.02869768315293], ""11"": [0.13616289787776584, 0.24376430377640046], ""21"": [-25.788148312689213, -89.64666159852509], ""24"": [-53.88205916269225, -80.4753215078608], ""27"": [90.69177899686126, 24.020631125953305]}",PASS
OAK,OAK.positive.d150.p-06.four,-0.04,5,1.0334563326250905,30111.062869656733,"{""10"": [-48.68266616267681, 80.15950328549815], ""11"": [0.07716721440320191, 0.10492818176410232], ""21"": [-26.040245578321088, -90.64890568698198], ""24"": [-54.53335901639118, -81.38552337823948], ""27"": [91.88107773159886, 24.258049936244923]}",PASS
OAK,OAK.positive.d150.p-06.four,-0.03,5,1.0326929172891612,29369.931043101806,"{""10"": [-49.32408340393688, 81.24923561649857], ""11"": [0.22199927752157722, -0.10069177831751398], ""21"": [-26.393026229503402, -91.6376331346218], ""24"": [-55.20471828802044, -82.30399107029923], ""27"": [92.69610705503035, 24.559416350471825]}",PASS
OAK,OAK.positive.d150.p-06.four,-0.02,5,1.0335380172377389,28586.828593020156,"{""10"": [-50.11678351983714, 82.19547384129231], ""11"": [0.22571128536250656, -0.17596273461847906], ""21"": [-26.55255476581398, -92.70593195901066], ""24"": [-55.92714679966926, -83.21552323939709], ""27"": [93.87810639058604, 24.88132173748181]}",PASS
OAK,OAK.positive.d150.p-06.four,-0.01,5,1.0338879156842196,27808.11658997243,"{""10"": [-50.58921764452529, 83.01528970379718], ""11"": [0.3252624619502836, -0.16025414929364162], ""21"": [-26.80768237974591, -93.70517775912462], ""24"": [-56.651560455811335, -84.29384537106147], ""27"": [94.85070364496012, 25.145555116651764]}",PASS
OAK,OAK.positive.d150.p-06.four,0.0,5,1.0351098831060266,27002.6156001927,"{""10"": [-51.28103790339969, 83.89782138523223], ""11"": [0.3326798468802396, -0.15188489204285086], ""21"": [-27.185726954970093, -94.85735006762333], ""24"": [-57.26842130691788, -85.1666798167949], ""27"": [95.9187214708888, 25.415469931750167]}",PASS
OAK,OAK.positive.d150.p-06.four,0.01,5,1.0353746192453321,26159.161695233743,"{""10"": [-51.86116235070548, 84.8876837091437], ""11"": [0.23960505604496155, -0.1629140265190883], ""21"": [-27.58913326998003, -95.90302154784817], ""24"": [-57.74626082286881, -85.9948010636089], ""27"": [96.98309118833308, 25.68042519918444]}",PASS
OAK,OAK.positive.d150.p-06.four,0.02,5,1.0348442294705387,25273.561456329797,"{""10"": [-52.42509112011512, 85.88735073219907], ""11"": [0.21698455695829316, -0.13468051992251542], ""21"": [-27.776763192031623, -96.95486928938706], ""24"": [-58.340959697230154, -86.81714280850011], ""27"": [98.05126122706871, 26.16142957848957]}",PASS
OAK,OAK.positive.d150.p-06.four,0.03,5,1.0325235784902664,24363.17724534294,"{""10"": [-53.11986408827622, 86.96868174577367], ""11"": [0.3646774911879756, 0.03599808960951719], ""21"": [-27.99694966737493, -97.90410744722101], ""24"": [-58.80535569690122, -87.92690623827916], ""27"": [99.28179836828913, 26.46209060780403]}",PASS
OAK,OAK.positive.d150.p-06.four,0.04,5,1.0324305032875165,23373.13721860747,"{""10"": [-53.71897547230415, 88.0043043011972], ""11"": [0.31586001677993497, -0.11712070152876197], ""21"": [-28.21098065832129, -98.9309617194716], ""24"": [-59.606609215576704, -88.83835080579355], ""27"": [100.480231437056, 26.773060875504992]}",PASS
OAK,OAK.positive.d150.p-06.four,0.05,5,1.0320149844416562,22341.34424222422,"{""10"": [-54.42416213498929, 88.99032246313153], ""11"": [0.3365940050050264, -0.3303018308005165], ""21"": [-28.42888691982361, -99.93506615042413], ""24"": [-60.12753025146999, -89.92610052946833], ""27"": [101.36060683637992, 27.107861072692344]}",PASS
OAK,OAK.positive.d150.p-06.four,0.06,5,1.0320158370531338,21255.764708972016,"{""10"": [-54.90343194004774, 90.0993249525618], ""11"": [0.2697800102907286, -0.3472697511176506], ""21"": [-28.858613851501442, -101.02365447793164], ""24"": [-60.95743776006342, -90.77542114603376], ""27"": [102.31992715172437, 27.2691196762675]}",PASS
OAK,OAK.positive.d150.p-06.four,0.07,5,1.0340922997740232,20103.79865341772,"{""10"": [-55.40147601714775, 91.01523074974128], ""11"": [-0.00794207324964198, -0.30750304807184886], ""21"": [-29.097873831720058, -101.95620097020227], ""24"": [-61.550520582871584, -91.8395144888115], ""27"": [103.44754724985381, 27.6528803721413]}",PASS
OAK,OAK.positive.d150.p-06.four,0.08,5,1.0334928784014656,18866.47725224685,"{""10"": [-56.004507105638254, 92.12514994707449], ""11"": [-0.010056354425117351, -0.35778770785352987], ""21"": [-29.447182539151548, -102.80429439917904], ""24"": [-62.13484747282873, -92.71864424547998], ""27"": [104.67454162284665, 27.927997965729944]}",PASS
OAK,OAK.positive.d150.p-06.four,0.09,5,1.0332394711625361,17532.604980662236,"{""10"": [-56.806996419926925, 93.23020801101751], ""11"": [-0.05872685854408406, -0.2084226933140622], ""21"": [-29.637593239985208, -104.03103054905345], ""24"": [-62.79748302250845, -93.42291943421014], ""27"": [105.72183310286212, 28.307341217834075]}",PASS
OAK,OAK.positive.d150.p-06.four,0.1,5,1.0316075130911906,16029.706553821316,"{""10"": [-57.407623045581666, 94.1833377882645], ""11"": [-0.03415832492644048, -0.15251965618599592], ""21"": [-29.88060227310087, -105.12821091461312], ""24"": [-63.440018198217835, -94.43512275609196], ""27"": [106.74210608760501, 28.80007369724338]}",PASS
OAK,OAK.positive.d150.p-06.four,0.11,5,1.03300372574217,14383.31669846145,"{""10"": [-58.09816647556818, 95.18937002311962], ""11"": [-0.022903978624694152, -0.21175671924086342], ""21"": [-30.214552241565208, -106.10852150536016], ""24"": [-64.08763012102577, -95.37905816676304], ""27"": [107.80307276654322, 29.150317171457374]}",PASS
OAK,OAK.positive.d150.p-06.four,0.12,5,1.0329126829861242,12512.858528147972,"{""10"": [-58.65700831941627, 96.07844175138257], ""11"": [-0.10494253766750097, -0.21023411985960377], ""21"": [-30.617439021403783, -107.00635247693111], ""24"": [-64.64748568708141, -96.35737686387783], ""27"": [108.92181128209059, 29.222217505511633]}",PASS
OAK,OAK.positive.d150.p-06.four,0.13,5,1.03373032523292,10277.773537951523,"{""10"": [-59.297753253333504, 97.28013940809444], ""11"": [-0.09141812231517737, -0.15169556680273202], ""21"": [-30.907216309259447, -108.02667619685185], ""24"": [-65.30202678824006, -97.19658663548617], ""27"": [110.03447786332637, 29.459931708830332]}",PASS
OAK,OAK.positive.d150.p-06.four,0.14,5,1.0340616652945216,7291.6717350626595,"{""10"": [-59.730180049940095, 98.28091798025707], ""11"": [-0.11458124475401123, -0.05802821553080412], ""21"": [-31.158007327661633, -109.00176433106104], ""24"": [-65.77944257873924, -98.0848907792668], ""27"": [111.1116675583653, 29.716820129959746]}",PASS
OAK,OAK.positive.d150.p-06.four,0.15,5,1.0342881340079209,91.42840477223619,"{""10"": [-60.240024183772256, 99.24651396159531], ""11"": [-0.0004044060773229969, 0.0017440754717824938], ""21"": [-31.366601220026595, -110.02558256381138], ""24"": [-66.47522945521328, -98.94614726245854], ""27"": [112.34785163025177, 30.189402650961767]}",PASS
OAK,OAK.positive.d150.p-06.four,0.16,5,1.034259351570071,7243.478376303511,"{""10"": [-59.68619620775998, 98.23724708872466], ""11"": [-0.00818536472947384, -0.07144228325222778], ""21"": [-30.94816681002991, -109.0988438022316], ""24"": [-65.94487809521772, -98.10280493463667], ""27"": [111.22827479842499, 29.837336807610793]}",PASS
OAK,OAK.positive.d150.p-06.four,0.17,5,1.0332289594733333,10155.387425284664,"{""10"": [-59.19359952749602, 97.45904150365655], ""11"": [0.07962356810829127, -0.18222389207448134], ""21"": [-30.669880561279893, -108.00295784567034], ""24"": [-65.2705590224483, -97.13369303593579], ""27"": [110.01979874503874, 29.569592516054854]}",PASS
OAK,OAK.positive.d150.p-06.four,0.18,5,1.0321996956348638,12508.694074841826,"{""10"": [-58.69519365074126, 96.4342834440356], ""11"": [0.21073144722885664, -0.2129758595416901], ""21"": [-30.36126103326675, -106.86536795457675], ""24"": [-64.60051654091836, -96.1137565226246], ""27"": [108.81188547486386, 29.298576690065723]}",PASS
OAK,OAK.positive.d150.p-06.four,0.19,5,1.0346859822396142,14380.648233534856,"{""10"": [-58.13804028149401, 95.26049522391023], ""11"": [0.18401452099757065, -0.31785815200764006], ""21"": [-29.98540797280333, -105.89839933428253], ""24"": [-64.06930340077223, -95.21522038805671], ""27"": [107.69693876484662, 28.936802059806983]}",PASS
OAK,OAK.positive.d150.p-06.four,0.2,5,1.0336235146937338,16043.907381433412,"{""10"": [-57.605600539975434, 94.28353100688386], ""11"": [0.2406220938847022, -0.32101954269264743], ""21"": [-29.699813702917737, -104.84871893394335], ""24"": [-63.39781294279756, -94.27093618548875], ""27"": [106.63041762421713, 28.532699717542076]}",PASS
OAK,OAK.positive.d150.p-06.four,0.21,5,1.035248162330393,17540.011361263543,"{""10"": [-56.97175132257494, 93.19074412022542], ""11"": [0.3017084860352348, -0.25022954573371947], ""21"": [-29.54189294806209, -103.89970854567412], ""24"": [-62.7374059892193, -93.28615455128305], ""27"": [105.37363674206726, 28.24653560978067]}",PASS
OAK,OAK.positive.d150.p-06.four,0.22,5,1.0352374633033756,18841.034697835763,"{""10"": [-56.4478269372344, 92.17322739049563], ""11"": [0.40057899997090834, -0.2760804236705675], ""21"": [-29.190652310483152, -102.90969547189712], ""24"": [-62.17293257855143, -92.42671505840885], ""27"": [104.22712117768877, 28.014471773867392]}",PASS
OAK,OAK.positive.d150.p-06.four,0.23,5,1.0334937776175852,20088.274231805473,"{""10"": [-55.920709259371975, 91.314943895603], ""11"": [0.44257457377485937, -0.2090757781176312], ""21"": [-28.776690532065324, -101.87392591740505], ""24"": [-61.47807341552545, -91.67102202837889], ""27"": [102.9848654567153, 27.792761924338738]}",PASS
OAK,OAK.positive.d150.p-06.four,0.24,5,1.0308942057315322,21277.68629010715,"{""10"": [-55.42501264618622, 90.50395310223637], ""11"": [0.6671678442869523, -0.19384726897243285], ""21"": [-28.376144085735724, -100.83514537985367], ""24"": [-60.82432393216518, -90.69035518802568], ""27"": [102.00013833691864, 27.526153608265975]}",PASS
OAK,OAK.positive.d150.p-06.four,0.25,5,1.0313489376187088,22346.96447073464,"{""10"": [-54.95435616043672, 89.62222782165384], ""11"": [0.7159090623624056, -0.3664046395054832], ""21"": [-28.04127223829954, -99.90852908568152], ""24"": [-60.14620348807722, -89.71039078908646], ""27"": [100.83549109923311, 27.2556911891051]}",PASS
OAK,OAK.positive.d150.p-06.four,0.26,5,1.0318236923454787,23418.76188352752,"{""10"": [-54.29522073982962, 88.55215587130117], ""11"": [0.6029971543848907, -0.35449871510394004], ""21"": [-27.806046933426277, -99.00260130562553], ""24"": [-59.55952968806259, -88.82833353507249], ""27"": [99.52745505032934, 26.925328164832937]}",PASS
OAK,OAK.positive.d150.p-06.four,0.27,5,1.032349141059336,24382.868648991098,"{""10"": [-53.660553879387315, 87.50749290543062], ""11"": [0.5911571235590701, -0.3846065209556509], ""21"": [-27.556088285463865, -97.8634425694093], ""24"": [-59.01279185283553, -87.9061646809497], ""27"": [98.51206589585038, 26.630488315085746]}",PASS
OAK,OAK.positive.d150.p-06.four,0.28,5,1.032716456810862,25302.481127337054,"{""10"": [-53.09101934247826, 86.69902352463977], ""11"": [0.609087832468645, -0.4435295585326836], ""21"": [-27.239693772575126, -96.44872308049936], ""24"": [-58.47880692746223, -87.08790015166655], ""27"": [97.41239429280081, 26.326450992071234]}",PASS
OAK,OAK.positive.d150.p-06.four,0.29,5,1.0337302543454323,26204.196561415327,"{""10"": [-52.45897188547029, 85.82210400220778], ""11"": [0.542300935229944, -0.3439261338398777], ""21"": [-26.955507089952008, -95.61882960308193], ""24"": [-57.9510074960413, -86.04664163007784], ""27"": [96.29387014904587, 26.058608867829868]}",PASS
OAK,OAK.positive.d150.p-06.four,0.3,5,1.032246034950127,27034.3174840111,"{""10"": [-51.96867900109971, 84.89059350363188], ""11"": [0.5394484005513123, -0.3719955372706416], ""21"": [-26.62612029173108, -94.60241539213472], ""24"": [-57.425934850326186, -85.16813430029066], ""27"": [94.998037676586, 25.784381693379732]}",PASS
OAK,OAK.positive.d150.p-06.four,0.31,5,1.0328516452025505,27860.001539070283,"{""10"": [-51.43840882649071, 83.82767418440827], ""11"": [0.6108943530998618, -0.39905224346054186], ""21"": [-26.312310576101556, -93.70834883183957], ""24"": [-56.74587928415814, -84.21214864109294], ""27"": [93.78706495718431, 25.645510303968695]}",PASS
