scenario,phase,second,time_s,channel,prn,raw_start_sample,raw_end_sample,cn0_db_hz,carrier_lock,raw_power,prompt_magnitude,method,budget,score
cleanStatic,train,16,15.99064692,5,6,399516173,400016173,47.26606693267822,0.9720685869455338,5518701.75953,4695737.59508146,active_adaptive,3,2.7040522224547465
cleanStatic,train,16,15.99064692,5,6,399516173,400016173,47.26606693267822,0.9720685869455338,5518701.75953,4695737.59508146,active_adaptive,5,1.0662538551889797
cleanStatic,train,16,15.99064692,5,6,399516173,400016173,47.26606693267822,0.9720685869455338,5518701.75953,4695737.59508146,active_adaptive,9,-0.9750518795809775
cleanStatic,train,16,15.99064692,5,6,399516173,400016173,47.26606693267822,0.9720685869455338,5518701.75953,4695737.59508146,active_adaptive,16,-2.508505351359192
cleanStatic,train,16,15.99064692,5,6,,,,,,,active_magnitude,3,2.621392776406132
cleanStatic,train,16,15.99064692,5,6,,,,,,,active_magnitude,5,2.420933908251223
cleanStatic,train,16,15.99064692,5,6,,,,,,,active_magnitude,9,1.9880564457410144
cleanStatic,train,16,15.99064692,5,6,,,,,,,active_no_context,9,-0.9750518795809775
cleanStatic,train,16,15.99064692,5,6,,,,,,,active_context,9,-2.25929667399358
cleanStatic,train,16,15.99064692,5,6,,,,,,,learned_fixed,3,2.7040522224547465
cleanStatic,train,16,15.99064692,5,6,,,,,,,learned_fixed,5,1.0662538551889797
cleanStatic,train,16,15.99064692,5,6,,,,,,,learned_fixed,9,-0.9750518795809775
cleanStatic,train,16,15.99064692,5,6,,,,,,,learned_fixed,16,-2.508505351359192
cleanStatic,train,16,15.99064692,5,6,,,,,,,uniform_fixed,3,3.907321231789218
cleanStatic,train,16,15.99064692,5,6,,,,,,,uniform_fixed,5,2.7333215278731964
cleanStatic,train,16,15.99064692,5,6,,,,,,,uniform_fixed,9,0.540425014655415
cleanStatic,train,16,15.99064692,5,6,,,,,,,uniform_fixed,16,-2.5331704490634688
cleanStatic,train,16,15.99064692,5,6,,,,,,,random_fixed,3,-2.0847999900818697
cleanStatic,train,16,15.99064692,5,6,,,,,,,random_fixed,5,-3.756476581387889
cleanStatic,train,16,15.99064692,5,6,,,,,,,random_fixed,9,-3.7513651915632025
cleanStatic,train,16,15.99064692,5,6,,,,,,,random_fixed,16,-4.690886394419232
cleanStatic,train,16,15.99064692,5,6,,,,,,,epl_3,3,-4.685899516692778
cleanStatic,train,16,15.99064692,5,6,,,,,,,fixed_delay_9,9,-4.964361234896984
cleanStatic,train,16,15.99064692,5,6,,,,,,,dense_nf,187,-4.23509407043457
cleanStatic,train,16,15.99023872,6,7,399505968,400005968,48.03114356994629,0.9871819674968719,5520433.15418,4825656.199600151,active_adaptive,3,0.46262199666173726
cleanStatic,train,16,15.99023872,6,7,399505968,400005968,48.03114356994629,0.9871819674968719,5520433.15418,4825656.199600151,active_adaptive,5,-1.0825307846518342
cleanStatic,train,16,15.99023872,6,7,399505968,400005968,48.03114356994629,0.9871819674968719,5520433.15418,4825656.199600151,active_adaptive,9,-2.7157633531953844
cleanStatic,train,16,15.99023872,6,7,399505968,400005968,48.03114356994629,0.9871819674968719,5520433.15418,4825656.199600151,active_adaptive,16,-3.9796181776578967
cleanStatic,train,16,15.99023872,6,7,,,,,,,active_magnitude,3,2.0333993657687657
cleanStatic,train,16,15.99023872,6,7,,,,,,,active_magnitude,5,1.791652771731212
cleanStatic,train,16,15.99023872,6,7,,,,,,,active_magnitude,9,1.389472375819577
cleanStatic,train,16,15.99023872,6,7,,,,,,,active_no_context,9,-2.7157633531953844
cleanStatic,train,16,15.99023872,6,7,,,,,,,active_context,9,-3.8258748146118484
cleanStatic,train,16,15.99023872,6,7,,,,,,,learned_fixed,3,0.46262199666173726
cleanStatic,train,16,15.99023872,6,7,,,,,,,learned_fixed,5,-1.0825307846518342
cleanStatic,train,16,15.99023872,6,7,,,,,,,learned_fixed,9,-2.747792018826526
cleanStatic,train,16,15.99023872,6,7,,,,,,,learned_fixed,16,-3.917056501933785
cleanStatic,train,16,15.99023872,6,7,,,,,,,uniform_fixed,3,1.2079169076138536
cleanStatic,train,16,15.99023872,6,7,,,,,,,uniform_fixed,5,0.1352720580659607
cleanStatic,train,16,15.99023872,6,7,,,,,,,uniform_fixed,9,-0.9872233349859134
cleanStatic,train,16,15.99023872,6,7,,,,,,,uniform_fixed,16,-3.4234316206410913
cleanStatic,train,16,15.99023872,6,7,,,,,,,random_fixed,3,-2.4420050812610086
cleanStatic,train,16,15.99023872,6,7,,,,,,,random_fixed,5,-4.188186294099052
cleanStatic,train,16,15.99023872,6,7,,,,,,,random_fixed,9,-3.764362933068479
cleanStatic,train,16,15.99023872,6,7,,,,,,,random_fixed,16,-4.821978315289217
cleanStatic,train,16,15.99023872,6,7,,,,,,,epl_3,3,-4.637040530770747
cleanStatic,train,16,15.99023872,6,7,,,,,,,fixed_delay_9,9,-4.861151838983707
cleanStatic,train,16,15.99023872,6,7,,,,,,,dense_nf,187,-4.800756931304932
cleanStatic,train,16,15.9903892,7,10,399509730,400009730,44.872220039367676,0.9702444076538086,5519627.597916,2744208.1206986816,active_adaptive,3,4.405020229331426
cleanStatic,train,16,15.9903892,7,10,399509730,400009730,44.872220039367676,0.9702444076538086,5519627.597916,2744208.1206986816,active_adaptive,5,2.0520124974837657
cleanStatic,train,16,15.9903892,7,10,399509730,400009730,44.872220039367676,0.9702444076538086,5519627.597916,2744208.1206986816,active_adaptive,9,-0.47374930174045876
cleanStatic,train,16,15.9903892,7,10,399509730,400009730,44.872220039367676,0.9702444076538086,5519627.597916,2744208.1206986816,active_adaptive,16,-2.278198128059209
cleanStatic,train,16,15.9903892,7,10,,,,,,,active_magnitude,3,2.4106381666497065
cleanStatic,train,16,15.9903892,7,10,,,,,,,active_magnitude,5,2.1821669580603347
cleanStatic,train,16,15.9903892,7,10,,,,,,,active_magnitude,9,1.7825712588245075
cleanStatic,train,16,15.9903892,7,10,,,,,,,active_no_context,9,-0.47374930174045876
cleanStatic,train,16,15.9903892,7,10,,,,,,,active_context,9,-2.4227786293327167
cleanStatic,train,16,15.9903892,7,10,,,,,,,learned_fixed,3,4.405020229331426
cleanStatic,train,16,15.9903892,7,10,,,,,,,learned_fixed,5,2.0520124974837657
cleanStatic,train,16,15.9903892,7,10,,,,,,,learned_fixed,9,-0.47374930174045876
cleanStatic,train,16,15.9903892,7,10,,,,,,,learned_fixed,16,-2.278198128059209
cleanStatic,train,16,15.9903892,7,10,,,,,,,uniform_fixed,3,3.864187334792588
cleanStatic,train,16,15.9903892,7,10,,,,,,,uniform_fixed,5,3.046484662147701
cleanStatic,train,16,15.9903892,7,10,,,,,,,uniform_fixed,9,0.5893363984939688
cleanStatic,train,16,15.9903892,7,10,,,,,,,uniform_fixed,16,-2.543251558753498
cleanStatic,train,16,15.9903892,7,10,,,,,,,random_fixed,3,-2.200434493705613
cleanStatic,train,16,15.9903892,7,10,,,,,,,random_fixed,5,-3.8652067135306125
cleanStatic,train,16,15.9903892,7,10,,,,,,,random_fixed,9,-3.832219820448862
cleanStatic,train,16,15.9903892,7,10,,,,,,,random_fixed,16,-4.645851706039608
cleanStatic,train,16,15.9903892,7,10,,,,,,,epl_3,3,-4.592532385605465
cleanStatic,train,16,15.9903892,7,10,,,,,,,fixed_delay_9,9,-4.823778948614757
cleanStatic,train,16,15.9903892,7,10,,,,,,,dense_nf,187,-4.1765289306640625
cleanStatic,train,16,15.99271492,8,13,399567873,400067873,52.80494422912598,0.9917416960000992,5523553.331462,6420658.246755229,active_adaptive,3,2.7162696087783673
cleanStatic,train,16,15.99271492,8,13,399567873,400067873,52.80494422912598,0.9917416960000992,5523553.331462,6420658.246755229,active_adaptive,5,1.0770784132386493
cleanStatic,train,16,15.99271492,8,13,399567873,400067873,52.80494422912598,0.9917416960000992,5523553.331462,6420658.246755229,active_adaptive,9,-0.9506943032939288
cleanStatic,train,16,15.99271492,8,13,399567873,400067873,52.80494422912598,0.9917416960000992,5523553.331462,6420658.246755229,active_adaptive,16,-2.491772483443529
cleanStatic,train,16,15.99271492,8,13,,,,,,,active_magnitude,3,2.6880345777427395
cleanStatic,train,16,15.99271492,8,13,,,,,,,active_magnitude,5,2.4450272791208105
cleanStatic,train,16,15.99271492,8,13,,,,,,,active_magnitude,9,2.0098705130591976
cleanStatic,train,16,15.99271492,8,13,,,,,,,active_no_context,9,-0.9506943032939288
cleanStatic,train,16,15.99271492,8,13,,,,,,,active_context,9,-1.5529101678060497
cleanStatic,train,16,15.99271492,8,13,,,,,,,learned_fixed,3,2.7162696087783673
cleanStatic,train,16,15.99271492,8,13,,,,,,,learned_fixed,5,1.0770784132386493
cleanStatic,train,16,15.99271492,8,13,,,,,,,learned_fixed,9,-0.9506943032939288
cleanStatic,train,16,15.99271492,8,13,,,,,,,learned_fixed,16,-2.4907206265829416
cleanStatic,train,16,15.99271492,8,13,,,,,,,uniform_fixed,3,3.5784833410573484
cleanStatic,train,16,15.99271492,8,13,,,,,,,uniform_fixed,5,2.382932204105812
cleanStatic,train,16,15.99271492,8,13,,,,,,,uniform_fixed,9,0.353678124835145
cleanStatic,train,16,15.99271492,8,13,,,,,,,uniform_fixed,16,-2.6494526221775407
cleanStatic,train,16,15.99271492,8,13,,,,,,,random_fixed,3,-2.1340099288423855
cleanStatic,train,16,15.99271492,8,13,,,,,,,random_fixed,5,-3.8517680992493646
cleanStatic,train,16,15.99271492,8,13,,,,,,,random_fixed,9,-3.9030799866558064
cleanStatic,train,16,15.99271492,8,13,,,,,,,random_fixed,16,-4.791876610635775
cleanStatic,train,16,15.99271492,8,13,,,,,,,epl_3,3,-4.6586087671740275
cleanStatic,train,16,15.99271492,8,13,,,,,,,fixed_delay_9,9,-4.897560343354338
cleanStatic,train,16,15.99271492,8,13,,,,,,,dense_nf,187,-4.2144999504089355
cleanStatic,train,16,15.99056856,9,19,399514214,400014214,48.31755390167236,0.9867625743150711,5517873.458562,4669197.667848397,active_adaptive,3,2.73957671972544
cleanStatic,train,16,15.99056856,9,19,399514214,400014214,48.31755390167236,0.9867625743150711,5517873.458562,4669197.667848397,active_adaptive,5,1.0634134052061304
cleanStatic,train,16,15.99056856,9,19,399514214,400014214,48.31755390167236,0.9867625743150711,5517873.458562,4669197.667848397,active_adaptive,9,-0.9788989399961951
cleanStatic,train,16,15.99056856,9,19,399514214,400014214,48.31755390167236,0.9867625743150711,5517873.458562,4669197.667848397,active_adaptive,16,-2.577461132967703
cleanStatic,train,16,15.99056856,9,19,,,,,,,active_magnitude,3,2.4589235782588292
cleanStatic,train,16,15.99056856,9,19,,,,,,,active_magnitude,5,2.256677669006528
cleanStatic,train,16,15.99056856,9,19,,,,,,,active_magnitude,9,1.8449994715365423
cleanStatic,train,16,15.99056856,9,19,,,,,,,active_no_context,9,-0.9788989399961951
cleanStatic,train,16,15.99056856,9,19,,,,,,,active_context,9,-1.8389383316739432
cleanStatic,train,16,15.99056856,9,19,,,,,,,learned_fixed,3,2.73957671972544
cleanStatic,train,16,15.99056856,9,19,,,,,,,learned_fixed,5,1.0634134052061304
cleanStatic,train,16,15.99056856,9,19,,,,,,,learned_fixed,9,-0.9788989399961951
cleanStatic,train,16,15.99056856,9,19,,,,,,,learned_fixed,16,-2.577461132967703
cleanStatic,train,16,15.99056856,9,19,,,,,,,uniform_fixed,3,3.2407134050642603
cleanStatic,train,16,15.99056856,9,19,,,,,,,uniform_fixed,5,2.447413287939603
cleanStatic,train,16,15.99056856,9,19,,,,,,,uniform_fixed,9,0.39331252658342364
cleanStatic,train,16,15.99056856,9,19,,,,,,,uniform_fixed,16,-2.6575233581507214
cleanStatic,train,16,15.99056856,9,19,,,,,,,random_fixed,3,-2.131850922856763
cleanStatic,train,16,15.99056856,9,19,,,,,,,random_fixed,5,-3.8158125088729475
cleanStatic,train,16,15.99056856,9,19,,,,,,,random_fixed,9,-3.7322519707287904
cleanStatic,train,16,15.99056856,9,19,,,,,,,random_fixed,16,-4.694808640842143
cleanStatic,train,16,15.99056856,9,19,,,,,,,epl_3,3,-4.724337378810241
cleanStatic,train,16,15.99056856,9,19,,,,,,,fixed_delay_9,9,-5.0314402524759885
cleanStatic,train,16,15.99056856,9,19,,,,,,,dense_nf,187,-4.3157172203063965
cleanStatic,train,16,15.99060564,10,23,399515141,400015141,50.121194458007814,0.9898229151964187,5518776.133918,6531907.730546068,active_adaptive,3,3.7381095505566644
cleanStatic,train,16,15.99060564,10,23,399515141,400015141,50.121194458007814,0.9898229151964187,5518776.133918,6531907.730546068,active_adaptive,5,1.8786386689458427
cleanStatic,train,16,15.99060564,10,23,399515141,400015141,50.121194458007814,0.9898229151964187,5518776.133918,6531907.730546068,active_adaptive,9,-0.30749714352778484
cleanStatic,train,16,15.99060564,10,23,399515141,400015141,50.121194458007814,0.9898229151964187,5518776.133918,6531907.730546068,active_adaptive,16,-2.0017284115404315
cleanStatic,train,16,15.99060564,10,23,,,,,,,active_magnitude,3,2.620561348912386
cleanStatic,train,16,15.99060564,10,23,,,,,,,active_magnitude,5,2.4373631433260092
cleanStatic,train,16,15.99060564,10,23,,,,,,,active_magnitude,9,1.9993773446842842
cleanStatic,train,16,15.99060564,10,23,,,,,,,active_no_context,9,-0.30749714352778484
cleanStatic,train,16,15.99060564,10,23,,,,,,,active_context,9,-1.2977300578922546
cleanStatic,train,16,15.99060564,10,23,,,,,,,learned_fixed,3,3.7381095505566644
cleanStatic,train,16,15.99060564,10,23,,,,,,,learned_fixed,5,1.8786386689458427
cleanStatic,train,16,15.99060564,10,23,,,,,,,learned_fixed,9,-0.30749714352778484
cleanStatic,train,16,15.99060564,10,23,,,,,,,learned_fixed,16,-2.0002998976774475
cleanStatic,train,16,15.99060564,10,23,,,,,,,uniform_fixed,3,4.330357751809344
cleanStatic,train,16,15.99060564,10,23,,,,,,,uniform_fixed,5,3.417337602136743
cleanStatic,train,16,15.99060564,10,23,,,,,,,uniform_fixed,9,0.9653353137657794
cleanStatic,train,16,15.99060564,10,23,,,,,,,uniform_fixed,16,-2.324520811878513
cleanStatic,train,16,15.99060564,10,23,,,,,,,random_fixed,3,-2.123453798690424
cleanStatic,train,16,15.99060564,10,23,,,,,,,random_fixed,5,-3.669583261315249
cleanStatic,train,16,15.99060564,10,23,,,,,,,random_fixed,9,-3.8073687857723595
cleanStatic,train,16,15.99060564,10,23,,,,,,,random_fixed,16,-4.693807212005409
cleanStatic,train,16,15.99060564,10,23,,,,,,,epl_3,3,-4.768657015048254
cleanStatic,train,16,15.99060564,10,23,,,,,,,fixed_delay_9,9,-5.109114238228309
cleanStatic,train,16,15.99060564,10,23,,,,,,,dense_nf,187,-4.134700775146484
cleanStatic,train,18,17.99023516,0,16,449505879,450005879,49.60316619873047,0.9899049729108811,5540633.843704,5248976.031644565,active_adaptive,3,2.311660254745878
cleanStatic,train,18,17.99023516,0,16,449505879,450005879,49.60316619873047,0.9899049729108811,5540633.843704,5248976.031644565,active_adaptive,5,0.6179323560679755
cleanStatic,train,18,17.99023516,0,16,449505879,450005879,49.60316619873047,0.9899049729108811,5540633.843704,5248976.031644565,active_adaptive,9,-1.3618176705927307
cleanStatic,train,18,17.99023516,0,16,449505879,450005879,49.60316619873047,0.9899049729108811,5540633.843704,5248976.031644565,active_adaptive,16,-2.7844132449027317
cleanStatic,train,18,17.99023516,0,16,,,,,,,active_magnitude,3,2.596029563271026
cleanStatic,train,18,17.99023516,0,16,,,,,,,active_magnitude,5,2.334935421065599
cleanStatic,train,18,17.99023516,0,16,,,,,,,active_magnitude,9,1.9010332847277052
cleanStatic,train,18,17.99023516,0,16,,,,,,,active_no_context,9,-1.3618176705927307
cleanStatic,train,18,17.99023516,0,16,,,,,,,active_context,9,-1.7349733259675648
cleanStatic,train,18,17.99023516,0,16,,,,,,,learned_fixed,3,2.311660254745878
cleanStatic,train,18,17.99023516,0,16,,,,,,,learned_fixed,5,0.6179323560679755
cleanStatic,train,18,17.99023516,0,16,,,,,,,learned_fixed,9,-1.3618176705927307
cleanStatic,train,18,17.99023516,0,16,,,,,,,learned_fixed,16,-2.7844132449027317
cleanStatic,train,18,17.99023516,0,16,,,,,,,uniform_fixed,3,4.245168358669425
cleanStatic,train,18,17.99023516,0,16,,,,,,,uniform_fixed,5,3.3036232760385706
cleanStatic,train,18,17.99023516,0,16,,,,,,,uniform_fixed,9,0.9283287569758626
cleanStatic,train,18,17.99023516,0,16,,,,,,,uniform_fixed,16,-2.3564104572099205
cleanStatic,train,18,17.99023516,0,16,,,,,,,random_fixed,3,-2.1672634919216693
cleanStatic,train,18,17.99023516,0,16,,,,,,,random_fixed,5,-3.6189755444682112
cleanStatic,train,18,17.99023516,0,16,,,,,,,random_fixed,9,-3.731210522424135
cleanStatic,train,18,17.99023516,0,16,,,,,,,random_fixed,16,-4.6777420867223105
cleanStatic,train,18,17.99023516,0,16,,,,,,,epl_3,3,-4.768827608600517
cleanStatic,train,18,17.99023516,0,16,,,,,,,fixed_delay_9,9,-5.029205976328668
cleanStatic,train,18,17.99023516,0,16,,,,,,,dense_nf,187,-4.0952935218811035
cleanStatic,train,18,17.99056036,2,3,449514009,450014009,51.42827453613281,0.986761274933815,5540820.25578,5824400.2386839,active_adaptive,3,3.2656779488224656
cleanStatic,train,18,17.99056036,2,3,449514009,450014009,51.42827453613281,0.986761274933815,5540820.25578,5824400.2386839,active_adaptive,5,1.5074170521709167
cleanStatic,train,18,17.99056036,2,3,449514009,450014009,51.42827453613281,0.986761274933815,5540820.25578,5824400.2386839,active_adaptive,9,-0.614492025486416
cleanStatic,train,18,17.99056036,2,3,449514009,450014009,51.42827453613281,0.986761274933815,5540820.25578,5824400.2386839,active_adaptive,16,-2.2273152833974974
cleanStatic,train,18,17.99056036,2,3,,,,,,,active_magnitude,3,2.73054872100062
cleanStatic,train,18,17.99056036,2,3,,,,,,,active_magnitude,5,2.508548779065879
cleanStatic,train,18,17.99056036,2,3,,,,,,,active_magnitude,9,2.0769345797038867
cleanStatic,train,18,17.99056036,2,3,,,,,,,active_no_context,9,-0.614492025486416
cleanStatic,train,18,17.99056036,2,3,,,,,,,active_context,9,-1.3415572744883015
cleanStatic,train,18,17.99056036,2,3,,,,,,,learned_fixed,3,3.2656779488224656
cleanStatic,train,18,17.99056036,2,3,,,,,,,learned_fixed,5,1.5074170521709167
cleanStatic,train,18,17.99056036,2,3,,,,,,,learned_fixed,9,-0.614492025486416
cleanStatic,train,18,17.99056036,2,3,,,,,,,learned_fixed,16,-2.226203535792056
cleanStatic,train,18,17.99056036,2,3,,,,,,,uniform_fixed,3,3.9063932312484213
cleanStatic,train,18,17.99056036,2,3,,,,,,,uniform_fixed,5,3.125382643138404
cleanStatic,train,18,17.99056036,2,3,,,,,,,uniform_fixed,9,0.8454697154523529
cleanStatic,train,18,17.99056036,2,3,,,,,,,uniform_fixed,16,-2.3790140737550707
cleanStatic,train,18,17.99056036,2,3,,,,,,,random_fixed,3,-2.0619345819022628
cleanStatic,train,18,17.99056036,2,3,,,,,,,random_fixed,5,-3.719135011193559
cleanStatic,train,18,17.99056036,2,3,,,,,,,random_fixed,9,-3.7591404352150914
cleanStatic,train,18,17.99056036,2,3,,,,,,,random_fixed,16,-4.659524203561226
cleanStatic,train,18,17.99056036,2,3,,,,,,,epl_3,3,-4.754907041741576
cleanStatic,train,18,17.99056036,2,3,,,,,,,fixed_delay_9,9,-5.033832288216448
cleanStatic,train,18,17.99056036,2,3,,,,,,,dense_nf,187,-4.0196990966796875
cleanStatic,train,18,18.00327956,3,20,449831989,450331989,41.87115898132324,0.9235986649990082,5590022.999668,2185507.8173773,active_adaptive,3,1.8086911996431727
cleanStatic,train,18,18.00327956,3,20,449831989,450331989,41.87115898132324,0.9235986649990082,5590022.999668,2185507.8173773,active_adaptive,5,0.4019612292017877
cleanStatic,train,18,18.00327956,3,20,449831989,450331989,41.87115898132324,0.9235986649990082,5590022.999668,2185507.8173773,active_adaptive,9,-1.3475768448503398
cleanStatic,train,18,18.00327956,3,20,449831989,450331989,41.87115898132324,0.9235986649990082,5590022.999668,2185507.8173773,active_adaptive,16,-2.707989637945505
cleanStatic,train,18,18.00327956,3,20,,,,,,,active_magnitude,3,1.8995723139650575
cleanStatic,train,18,18.00327956,3,20,,,,,,,active_magnitude,5,1.8628329796288416
cleanStatic,train,18,18.00327956,3,20,,,,,,,active_magnitude,9,1.6236186545521296
cleanStatic,train,18,18.00327956,3,20,,,,,,,active_no_context,9,-1.3475768448503398
cleanStatic,train,18,18.00327956,3,20,,,,,,,active_context,9,-2.702812421448322
cleanStatic,train,18,18.00327956,3,20,,,,,,,learned_fixed,3,1.8086911996431727
cleanStatic,train,18,18.00327956,3,20,,,,,,,learned_fixed,5,0.4019612292017877
cleanStatic,train,18,18.00327956,3,20,,,,,,,learned_fixed,9,-1.3405649715030792
cleanStatic,train,18,18.00327956,3,20,,,,,,,learned_fixed,16,-2.702971652722132
cleanStatic,train,18,18.00327956,3,20,,,,,,,uniform_fixed,3,3.7445165092697703
cleanStatic,train,18,18.00327956,3,20,,,,,,,uniform_fixed,5,2.1567870830675853
cleanStatic,train,18,18.00327956,3,20,,,,,,,uniform_fixed,9,0.34368068368518834
