dataset,prn,channel,loop_sequence,raw_sample_start,raw_sample_end,sample_count,selection_origin,delay_center_error_chips,doppler_center_error_hz,complex_tap_cosine,magnitude_spearman,prompt_magnitude_ratio,prompt_phase_error_rad,fitted_amplitude_real,fitted_amplitude_imag,native_taps_iq,reconstructed_taps_iq,gate_pass
OAKBAT.cleanStatic,21,0,5778,178892400,178897400,5000,temporal_extension,0.0,5.9117155615240335e-12,0.9999999999999369,1.0,1.0000002569804236,-7.168226171792576e-09,0.9999996768675639,6.489584493285118e-07,"[[736166.625,-257751.34375],[898555.875,-214182.578125],[974422.375,-158364.171875],[1150370.875,-153847.265625],[1201125.625,-109411.90625],[1239587.125,-98413.78125],[1082636.875,-21213.130859375],[884269.125,67385.078125],[623705.0625,95632.0]]","[[736166.5,-257752.0625],[898556.0,-214183.265625],[974422.125,-158364.765625],[1150371.0,-153848.03125],[1201126.25,-109412.7578125],[1239588.0,-98414.765625],[1082636.75,-21213.931640625],[884269.5,67384.7890625],[623705.5,95631.96875]]",True
OAKBAT.cleanStatic,21,0,6393,181967405,181972405,5000,temporal_extension,0.0,6.821210263296962e-12,0.9999999999997895,1.0,1.0000001793116344,1.6513592765903709e-07,1.0000006205550342,2.1075056975868252e-07,"[[-674144.0625,378677.6875],[-823144.3125,418618.0625],[-974851.0625,481140.75],[-1072841.125,564549.5625],[-1077716.0,536347.0625],[-965887.1875,480479.3125],[-724950.3125,469349.5625],[-550523.125,355933.8125],[-501328.84375,319303.8125]]","[[-674144.125,378677.65625],[-823143.1875,418618.21875],[-974850.0625,481140.75],[-1072840.125,564548.125],[-1077715.5,536346.875],[-965886.8125,480479.625],[-724949.5,469349.9375],[-550522.75,355934.09375],[-501328.59375,319304.03125]]",True
OAKBAT.cleanStatic,21,0,7007,185037411,185042411,5000,temporal_extension,0.0,6.366462912410498e-12,0.9999999999996264,1.0,0.9999995667032469,7.767758499352803e-08,0.9999995737398193,4.431288188126634e-07,"[[-689188.0625,-76319.328125],[-741574.1875,-62848.27734375],[-892536.3125,32606.537109375],[-1072837.5,-20879.138671875],[-1068487.375,-20573.646484375],[-990231.8125,19647.1953125],[-876106.8125,66387.1640625],[-674176.9375,12171.509765625],[-634074.0625,17979.091796875]]","[[-689188.375,-76318.671875],[-741574.0,-62847.765625],[-892536.25,32606.94140625],[-1072837.5,-20878.578125],[-1068487.375,-20573.255859375],[-990232.375,19647.5],[-876107.1875,66387.4140625],[-674178.0,12171.791015625],[-634076.125,17979.3046875]]",True
OAKBAT.cleanStatic,21,0,7622,188112416,188117416,5000,temporal_extension,0.0,6.821210263296962e-12,0.9999999999998872,1.0,1.0000001638576606,1.7841223573175867e-07,0.999999682182277,3.667159231333322e-07,"[[640433.4375,-97129.609375],[818630.5625,-24553.32421875],[932454.1875,69056.359375],[1171519.75,111172.890625],[1299480.25,-4926.8037109375],[1218869.25,67696.09375],[1139460.25,113041.0625],[964775.0625,129073.6328125],[831431.3125,100805.703125]]","[[640433.375,-97130.0234375],[818631.0,-24553.67578125],[932453.9375,69056.046875],[1171520.5,111172.4453125],[1299480.875,-4927.05078125],[1218870.5,67695.625],[1139460.0,113040.765625],[964774.875,129073.234375],[831431.75,100805.265625]]",True
OAKBAT.cleanStatic,21,0,8236,191182422,191187423,5001,temporal_extension,0.0,6.366462912410498e-12,0.9999927198667986,1.0,0.9997763505742974,-0.0022811049468781926,1.000402342367506,0.0006298297332851494,"[[-794202.6875,-130310.6484375],[-908493.5625,-252772.078125],[-1116267.75,-189742.171875],[-1301013.25,-117858.7890625],[-1386983.25,-57681.546875],[-1167926.0,-46248.7265625],[-996767.3125,15483.0947265625],[-840464.0625,1501.427978515625],[-801516.3125,25271.4921875]]","[[-793497.8125,-126239.8125],[-907788.625,-248701.203125],[-1115561.0,-185671.25],[-1300306.0,-113787.921875],[-1386277.0,-53610.6640625],[-1168631.0,-50319.91015625],[-997470.75,11411.75],[-841168.125,-2569.73046875],[-802219.875,21200.44921875]]",True
OAKBAT.cleanStatic,21,0,8851,194257427,194262427,5000,temporal_extension,0.0,5.9117155615240335e-12,0.9999999999998745,1.0,1.000000363428229,2.66869164628979e-07,1.0000011391451753,3.501491900209425e-07,"[[-544132.1875,106957.4921875],[-795902.6875,18061.9140625],[-989523.4375,97721.7109375],[-1106497.25,198020.859375],[-1268028.875,196561.453125],[-1263080.5,176625.203125],[-994056.9375,147772.234375],[-853523.6875,245214.953125],[-701426.4375,119202.9296875]]","[[-544131.6875,106957.4453125],[-795902.375,18062.3125],[-989522.625,97722.1015625],[-1106495.75,198020.625],[-1268027.875,196561.40625],[-1263078.75,176625.8125],[-994054.875,147772.359375],[-853522.75,245215.046875],[-701425.25,119203.1015625]]",True
OAKBAT.cleanStatic,21,0,9465,197327432,197332432,5000,temporal_extension,0.0,6.366462912410498e-12,0.9999999999997605,1.0,0.9999996003755837,-2.3403761614224998e-07,1.0000009289054805,-8.536886567044179e-07,"[[-692363.0,295654.9375],[-659207.5,256167.734375],[-718924.625,229418.296875],[-857451.25,207805.359375],[-893738.625,100634.125],[-793019.625,109347.03125],[-765535.75,5932.4736328125],[-672896.25,11475.6171875],[-578232.25,-163365.609375]]","[[-692362.3125,295654.25],[-659207.875,256166.625],[-718924.125,229417.171875],[-857449.875,207804.59375],[-893737.5,100633.4375],[-793019.125,109346.3359375],[-765535.0,5931.900390625],[-672895.875,11474.947265625],[-578232.3125,-163366.40625]]",True
OAKBAT.cleanStatic,21,0,10080,200402438,200407438,5000,temporal_extension,0.0,6.366462912410498e-12,0.9999999999997147,1.0,1.0000004285103141,-2.766365655599702e-07,1.0000027749251696,-4.4511791469216304e-07,"[[632206.9375,335172.75],[763562.6875,314903.3125],[914233.8125,209560.84375],[1112877.125,255821.125],[1099673.375,265415.28125],[1115782.125,195485.5],[901308.4375,190815.84375],[713264.9375,-38889.10546875],[637405.0625,-67551.3359375]]","[[632205.5,335172.28125],[763561.1875,314903.03125],[914231.375,209560.734375],[1112874.25,255820.96875],[1099670.75,265414.84375],[1115777.25,195485.484375],[901305.625,190815.890625],[713262.75,-38888.765625],[637403.4375,-67550.9609375]]",True
OAKBAT.cleanStatic,21,0,10695,203477443,203482443,5000,temporal_extension,0.0,6.366462912410498e-12,0.999999999999837,1.0,1.0000004957604118,2.6457344174027284e-08,1.0000011507021807,-1.7969376326492976e-07,"[[811238.75,-99536.765625],[861058.375,-107896.03125],[994529.25,-161461.375],[1143519.875,-143890.203125],[1171728.875,-84468.96875],[1048667.125,-105995.9375],[855622.75,15908.470703125],[674942.625,108460.578125],[481428.4375,93373.609375]]","[[811237.9375,-99536.6484375],[861057.1875,-107895.78125],[994527.875,-161461.15625],[1143519.125,-143889.71875],[1171728.125,-84468.671875],[1048666.0,-105995.8125],[855621.375,15908.6015625],[674940.625,108460.703125],[481428.0,93373.75]]",True
OAKBAT.cleanStatic,21,0,11309,206547449,206552449,5000,temporal_extension,0.0,5.9117155615240335e-12,0.9999999999997439,1.0,0.9999997744189884,2.4804945449426125e-09,1.0000014577771772,7.669833658135968e-07,"[[518049.78125,5869.580078125],[699012.9375,-2787.71240234375],[870852.3125,-38867.81640625],[1030277.9375,-84839.96875],[1078905.375,-76936.2734375],[974259.6875,-109149.234375],[837677.6875,-133901.34375],[634362.9375,-129682.484375],[474747.6875,-114049.328125]]","[[518049.71875,5869.28515625],[699012.8125,-2788.0234375],[870851.1875,-38868.4375],[1030277.0625,-84840.71875],[1078903.5,-76936.96875],[974257.375,-109149.765625],[837675.875,-133901.8125],[634361.375,-129682.828125],[474746.8125,-114049.4375]]",True
OAKBAT.cleanStatic,21,0,11924,209622454,209627454,5000,temporal_extension,0.0,6.366462912410498e-12,0.9999999999996769,1.0,1.0000000647255591,5.6735784647600446e-08,1.0000006373287096,7.110335040055448e-07,"[[-576682.6875,-31765.859375],[-827354.6875,-40489.9921875],[-1068635.25,-136904.4375],[-1205609.125,-145571.734375],[-1325368.375,-204662.8125],[-1331144.125,-235783.71875],[-1082767.0,-177177.3125],[-928803.0625,-136291.15625],[-832426.8125,-173350.03125]]","[[-576682.25,-31765.2109375],[-827353.8125,-40489.41015625],[-1068634.875,-136903.375],[-1205609.5,-145570.78125],[-1325367.75,-204661.828125],[-1331144.75,-235782.75],[-1082765.5,-177176.3125],[-928801.5625,-136290.578125],[-832425.1875,-173349.3125]]",True
OAKBAT.cleanStatic,21,0,12538,212692460,212697460,5000,temporal_extension,0.0,5.9117155615240335e-12,0.9999999999996755,1.0,0.9999994291613388,-1.8186429508913937e-07,1.0000013529714522,-2.0973201063695768e-07,"[[-714061.3125,188733.0625],[-887617.6875,137972.4375],[-1095459.5,203100.625],[-1348242.5,187951.71875],[-1367253.625,191364.375],[-1217964.875,157275.609375],[-1023217.8125,65090.76171875],[-942895.0625,91656.0625],[-808711.6875,-93064.453125]]","[[-714061.0625,188732.875],[-887617.375,137972.125],[-1095458.5,203100.25],[-1348239.375,187951.3125],[-1367251.0,191363.96875],[-1217962.75,157275.0625],[-1023216.375,65090.2734375],[-942894.625,91655.671875],[-808711.75,-93065.1875]]",True
OAKBAT.cleanStatic,21,0,13153,215767465,215772465,5000,temporal_extension,0.0,6.366462912410498e-12,0.9999999999997968,1.0,1.0000002467663527,-4.0170944964406535e-07,1.0000010677662416,-1.8581698603425304e-07,"[[-730593.4375,-92954.7890625],[-878055.1875,-148953.75],[-1022175.4375,-209407.25],[-1155871.25,-245020.53125],[-1298401.75,-305645.6875],[-1164401.75,-444788.6875],[-993308.9375,-440610.125],[-771613.0625,-407919.25],[-535462.6875,-355567.0625]]","[[-730593.75,-92954.90625],[-878055.125,-148953.9375],[-1022173.625,-209407.3125],[-1155870.0,-245020.625],[-1298400.75,-305645.15625],[-1164399.625,-444788.375],[-993307.625,-440609.65625],[-771612.125,-407918.9375],[-535461.625,-355566.78125]]",True
OAKBAT.cleanStatic,21,0,13767,218837471,218842471,5000,temporal_extension,0.0,5.9117155615240335e-12,0.999999999999832,1.0,0.999999506076354,3.437951522703147e-07,1.0000014165813043,6.371933288609227e-07,"[[-775727.4375,184294.796875],[-915245.5625,185708.484375],[-965480.0625,164541.640625],[-1120791.75,180548.640625],[-1288222.75,132405.125],[-1201402.75,132558.046875],[-1124446.25,43091.02734375],[-937531.5625,-28407.44921875],[-839561.4375,46403.96484375]]","[[-775726.125,184295.328125],[-915244.8125,185709.1875],[-965479.3125,164542.328125],[-1120789.75,180548.96875],[-1288220.25,132405.25],[-1201400.75,132558.34375],[-1124443.875,43091.76171875],[-937530.75,-28406.7109375],[-839560.75,46404.578125]]",True
OAKBAT.cleanStatic,21,0,14382,221912476,221917476,5000,temporal_extension,0.0,5.9117155615240335e-12,0.9999999999999388,1.0,1.0000001789592217,6.400435903672776e-08,1.0000019951383057,-8.688946966683189e-08,"[[880943.1875,-117899.5234375],[945598.9375,-58138.734375],[1047573.4375,-103499.421875],[1079693.75,-171851.34375],[1107863.5,-80020.203125],[1030999.9375,-25222.693359375],[968242.1875,68776.84375],[759771.9375,99788.328125],[602420.4375,124180.8046875]]","[[880941.75,-117899.4375],[945597.1875,-58138.57421875],[1047570.875,-103499.1328125],[1079691.75,-171850.90625],[1107861.5,-80019.890625],[1030997.875,-25222.4609375],[968240.5625,68776.6796875],[759769.8125,99788.296875],[602419.0,124180.6328125]]",True
OAKBAT.cleanStatic,21,0,14997,224987482,224992482,5000,temporal_extension,0.0,6.366462912410498e-12,0.9999999999999183,1.0,0.9999999569270669,7.777396339950111e-08,1.0000029184622037,1.3306636296201076e-07,"[[611124.1875,180496.109375],[691303.5625,92436.84375],[809482.4375,64431.37109375],[966007.6875,52626.03515625],[994495.5625,139712.578125],[959756.5625,47023.4765625],[858016.0625,72854.3125],[850702.6875,8567.0751953125],[663587.9375,8877.81640625]]","[[611123.0,180495.875],[691301.375,92436.421875],[809479.625,64430.7265625],[966005.125,52625.8046875],[994492.625,139712.109375],[959754.0,47023.2890625],[858013.5,72853.9765625],[850700.0,8566.90234375],[663585.875,8877.70703125]]",True
OAKBAT.cleanStatic,24,3,20,150102952,150107952,5000,legacy_stage0a+temporal,0.0,5.002220859751105e-12,0.9999999999996326,1.0,0.9999998388411286,1.090676545713517e-07,0.9999979851914288,1.0408409271477377e-07,"[[510773.71875,44270.390625],[689590.5625,154005.171875],[821489.8125,146272.890625],[957792.5625,267720.15625],[1079463.75,190971.859375],[955322.3125,146460.390625],[822886.3125,137516.4375],[609151.25,14799.2587890625],[508979.40625,-8409.6298828125]]","[[510774.84375,44270.296875],[689591.0,154005.609375],[821492.25,146273.21875],[957795.25,267720.59375],[1079465.75,190972.21875],[955323.5,146460.484375],[822887.5,137516.5625],[609152.5,14798.9765625],[508981.5625,-8409.734375]]",True
OAKBAT.cleanStatic,24,3,21,150107952,150112952,5000,legacy_stage0a,0.0,5.002220859751105e-12,0.9999999999990645,1.0,0.9999994433848512,9.405029155695463e-09,1.0000035570961392,-8.453117193027975e-07,"[[642366.5625,-51373.953125],[691326.9375,-41672.5625],[861983.3125,-36391.296875],[978145.1875,-32907.6953125],[1004182.1875,-80029.03125],[929251.4375,18422.861328125],[767356.4375,-22783.302734375],[563334.3125,16009.4150390625],[474344.875,59824.3984375]]","[[642365.75,-51373.1875],[691325.3125,-41671.96875],[861981.25,-36390.359375],[978142.5,-32906.546875],[1004178.125,-80027.84375],[929246.8125,18423.62109375],[767351.75,-22782.89453125],[563332.4375,16009.591796875],[474343.46875,59824.6171875]]",True
OAKBAT.cleanStatic,24,3,22,150112952,150117952,5000,legacy_stage0a,0.0,5.002220859751105e-12,0.9999999999998556,1.0,0.9999998336193416,-2.98892685928068e-07,0.99999595184093,6.859742448909287e-07,"[[771478.125,224672.53125],[812391.6875,168589.1875],[965437.125,179823.46875],[1177788.625,132781.875],[1257179.125,121731.734375],[1134326.375,194546.40625],[923974.0,149985.1875],[728654.875,107739.75],[481401.78125,14805.404296875]]","[[771481.5,224672.9375],[812395.0,168589.1875],[965442.0,179823.59375],[1177792.625,132781.4375],[1257184.125,121730.96875],[1134330.875,194546.734375],[923978.3125,149985.375],[728658.25,107739.7890625],[481403.625,14805.48828125]]",True
OAKBAT.cleanStatic,24,3,23,150117952,150122952,5000,legacy_stage0a,0.0,4.547473508864641e-12,0.999999999999383,1.0,1.0000009195115873,-2.4315782000326107e-07,0.999995362871016,-2.3091899998648676e-07,"[[358669.84375,385569.03125],[462237.40625,289043.71875],[586472.25,306888.78125],[744270.3125,150629.5625],[854796.6875,14712.0419921875],[895543.9375,-133415.578125],[733061.3125,-138690.15625],[523505.65625,-103503.0859375],[465727.5,-142143.765625]]","[[358671.46875,385571.65625],[462239.3125,289046.03125],[586474.4375,306890.8125],[744273.5625,150630.109375],[854801.4375,14712.11328125],[895548.0625,-133416.078125],[733064.9375,-138690.90625],[523507.25,-103503.5234375],[465728.40625,-142144.640625]]",True
OAKBAT.cleanStatic,24,3,24,150122952,150127952,5000,legacy_stage0a,0.0,5.002220859751105e-12,0.9999999999996627,1.0,1.0000002585228542,2.2862665948521603e-07,0.9999961820968627,8.995945420483455e-08,"[[691433.8125,-141710.1875],[850760.5625,-161521.890625],[1012916.4375,-129954.0546875],[1136226.375,-73028.4609375],[1131042.625,-103635.4296875],[1082295.75,-145140.828125],[965913.3125,-131004.5078125],[821290.4375,-173183.015625],[644970.5,-160861.765625]]","[[691435.4375,-141710.65625],[850762.75,-161522.546875],[1012920.5625,-129954.25],[1136232.125,-73028.65625],[1131047.25,-103635.6953125],[1082300.25,-145141.625],[965916.4375,-131005.2109375],[821293.125,-173184.03125],[644972.625,-160862.765625]]",True
OAKBAT.cleanStatic,24,3,25,150127952,150132952,5000,legacy_stage0a,0.0,5.002220859751105e-12,0.9999992791205968,1.0,1.0005232974621758,8.135943358719823e-05,1.0005193885910932,8.109678553422194e-05,"[[367147.78125,82692.2578125],[655063.5,-65463.1875],[810326.625,-26422.568359375],[1025378.125,-28767.76171875],[1121005.625,2983.670166015625],[1072116.5,93435.4609375],[949462.75,157139.109375],[883334.25,202310.015625],[782785.625,179410.078125]]","[[367149.25,82692.078125],[655065.6875,-65463.6640625],[810329.125,-26422.8515625],[1025381.5625,-28767.931640625],[1121010.0,2984.0234375],[1068727.0,92602.703125],[949465.75,157140.09375],[883336.5625,202311.5625],[782788.1875,179411.234375]]",True
OAKBAT.cleanStatic,24,3,26,150132952,150137952,5000,legacy_stage0a,0.0,5.002220859751105e-12,0.999999999999676,1.0,0.9999996828131618,-2.6565975015935525e-08,0.999996359327055,5.7133962010675926e-08,"[[591584.0625,118877.1875],[712387.0625,96834.2890625],[833394.3125,73668.9921875],[936489.4375,45610.51171875],[1032344.5625,77714.1015625],[1052074.125,143425.171875],[963590.6875,157067.15625],[697207.6875,144261.71875],[549637.75,164473.984375]]","[[591586.625,118878.109375],[712390.5,96834.9375],[833397.5,73669.3203125],[936492.875,45610.953125],[1032348.0,77714.2734375],[1052077.0,143425.65625],[963593.875,157067.375],[697211.3125,144261.703125],[549639.75,164474.1875]]",True
OAKBAT.cleanStatic,24,3,27,150137952,150142952,5000,legacy_stage0a,0.0,4.547473508864641e-12,0.9999999999996588,1.0,0.999999139572436,1.6350352663236887e-07,0.9999970678481319,4.0894677852804233e-07,"[[1025801.125,139620.1875],[1186782.625,178576.671875],[1332392.75,178876.140625],[1542832.25,218378.671875],[1614895.0,119673.078125],[1507179.75,125655.140625],[1312572.25,102330.234375],[1077122.0,60750.74609375],[879301.375,-37992.87890625]]","[[1025806.0,139619.84375],[1186786.25,178576.78125],[1332396.75,178876.1875],[1542835.125,218378.765625],[1614898.375,119672.9296875],[1507185.0,125655.125],[1312577.0,102329.7734375],[1077125.25,60750.203125],[879304.625,-37993.453125]]",True
OAKBAT.cleanStatic,24,3,28,150142952,150147952,5000,legacy_stage0a,0.0,5.002220859751105e-12,0.9999999999998249,1.0,1.0000008581330166,-1.50382884490008e-07,0.9999956343051633,-8.408008790210233e-07,"[[298256.0625,89251.765625],[535390.625,80718.109375],[669112.25,31404.9765625],[923867.375,55843.22265625],[1070921.375,136629.84375],[925938.0,160752.03125],[821042.625,212613.75],[663847.25,180040.1875],[482733.0,225754.9375]]","[[298257.4375,89252.609375],[535392.5625,80719.21875],[669115.0,31405.734375],[923870.875,55844.26171875],[1070926.875,136631.296875],[925941.5625,160753.453125],[821046.25,212615.40625],[663850.0625,180041.40625],[482734.53125,225756.0625]]",True
OAKBAT.cleanStatic,24,3,29,150147952,150152952,5000,legacy_stage0a,0.0,5.002220859751105e-12,0.9999999999994127,1.0,0.9999992125282656,3.17204621166855e-07,0.999997208493261,3.080765523983023e-07,"[[446512.8125,18839.54296875],[619329.625,-54188.34375],[860297.375,-13313.01171875],[995583.125,-38581.4296875],[1060673.125,69238.3671875],[873551.125,-2897.6640625],[733126.0,-129780.40625],[555937.375,-152039.828125],[497685.1875,-118382.890625]]","[[446514.6875,18839.203125],[619332.0,-54189.00390625],[860301.0,-13313.33203125],[995586.0,-38581.921875],[1060675.25,69238.515625],[873552.75,-2897.72265625],[733126.8125,-129781.1953125],[555939.75,-152040.4375],[497686.71875,-118383.4375]]",True
OAKBAT.cleanStatic,24,3,30,150152952,150157952,5000,legacy_stage0a,0.0,5.002220859751105e-12,0.9999999999998582,1.0,0.9999998099839663,-1.7928989148405765e-08,0.9999955065396471,1.532601785544082e-06,"[[764949.5625,-96190.3359375],[943981.0625,-100256.6484375],[1078869.375,-103527.0546875],[1160975.0,-29731.578125],[1337331.0,-3322.818359375],[1251222.5,53885.359375],[1085524.25,25758.48046875],[882199.3125,-78799.1015625],[722880.1875,-47423.6328125]]","[[764953.3125,-96191.875],[943985.375,-100258.4375],[1078873.5,-103529.0390625],[1160981.125,-29733.78125],[1337336.75,-3324.90625],[1251228.0,53883.703125],[1085528.25,25756.9921875],[882203.5,-78800.9375],[722883.6875,-47424.9765625]]",True
