evaluation,fold,block_size,sample_index,group_key,area,transmit_power_dbm,class_id,class_name,binary_class,raw_role,selected,final_role,selection_rank,selection_sha256
primary,1,32,3308,103,1,40,3,Meac,positive,train,false,balance_excluded,1590,d39ae6b047f860f198acd0a8884d26cd4878637b2f6084ab9e4714d7aa6546ea
primary,1,32,3309,103,1,40,3,Meac,positive,train,false,balance_excluded,510,489018390a081d4ff73286f4a08b11a2bc4d51087a559c2a1fae6f08c0609455
primary,1,32,3310,103,1,40,3,Meac,positive,train,false,balance_excluded,876,7770b8f3f546dcd2b8e23d9f83eb48e63b69bbc7960cfa61aaa0252a1be27e3a
primary,1,32,3311,103,1,40,3,Meac,positive,train,false,balance_excluded,1077,923e47ad5663e68c5eb22ee07c94f8eb0e6177755fa35281724bbed02a0aacfe
primary,1,32,3312,103,1,40,3,Meac,positive,train,false,balance_excluded,924,7d8fd6f8beee080df8d35c2328434932acea12920faae70a48586a112a4f0d10
primary,1,32,3313,103,1,40,3,Meac,positive,train,false,balance_excluded,492,454bd5261aff54941d42647b022711e79f63693cd1fd7eea89d39df57c6878e4
primary,1,32,3314,103,1,40,3,Meac,positive,train,false,balance_excluded,355,32120864235abdc3ad5c209e3e31ad239c42799cec9553f05ad432f942301967
primary,1,32,3315,103,1,40,3,Meac,positive,train,false,balance_excluded,612,55b3ea1a6d0047ae7117b4d01f326c45559642b9e69757fd4e7d6bf0dea77799
primary,1,32,3316,103,1,40,3,Meac,positive,train,false,balance_excluded,277,2772a8a17e4f468b58046fcb5d13a5d253af9cdb1e86b77cf83061c0c1bebce7
primary,1,32,3317,103,1,40,3,Meac,positive,train,true,train,59,09140f92cf50f695934fc8e1ffb77705c25bf11ba2c402262ec5ad27e0bce641
primary,1,32,3318,103,1,40,3,Meac,positive,train,true,train,75,0b4b270fe820c96d5185956bf4de0a7c54d9121b75811b8aff5995e0d8ac08b3
primary,1,32,3319,103,1,40,3,Meac,positive,train,true,train,2,002d9641c403d70aa2c35ad91b1569d44521758adfc00588e52e93c2f0f5aa5b
primary,1,32,3320,103,1,40,3,Meac,positive,train,false,balance_excluded,1309,b3bc0d20de7e0c50ce03bbc6d4b2136cdf846f80fd78138f3baabfbbed5a15c7
primary,1,32,3321,103,1,40,3,Meac,positive,train,true,train,10,00b370ddf6fbcd1b288a281572d5d41050008ace07f25a722012c3223de30f6b
primary,1,32,3322,103,1,40,3,Meac,positive,train,false,balance_excluded,1136,99b537fc6ed34204bf490e6ab3788ff3e387ae9181865996d5c7686a09f07d67
primary,1,32,3323,103,1,40,3,Meac,positive,train,false,balance_excluded,487,44d3bae26911b88beb67247c9912a90d42a54e08ded7266a133ba3a6b8891ef6
primary,1,32,3324,103,1,40,3,Meac,positive,train,false,balance_excluded,385,36ab25fcb2f7f389990bedb998c7f2820402433af2b0eb2fc9cb29b0de92c6fd
primary,1,32,3325,103,1,40,3,Meac,positive,train,false,balance_excluded,1236,a8fc034fdc3dadb9ee2cca446784b7dddab4aa1769fce480cdd5d0f3ab9a04de
primary,1,32,3326,103,1,40,3,Meac,positive,train,false,balance_excluded,1492,c97c0a5021cc5217d725a5f372bfcead3ee9387605bd8671fe7d0269e2061e9a
primary,1,32,3327,103,1,40,3,Meac,positive,train,false,balance_excluded,1779,ee6e8d3edd9e24d9259e82ffc67b874b89747ff7cc1c175c155f698010d1b479
primary,1,32,3328,104,1,40,3,Meac,positive,train,false,balance_excluded,245,2380e8c9f7aacf60a2f258729f4b2a5bc671417ed2f53c6bab148bfe7c94c192
primary,1,32,3329,104,1,40,3,Meac,positive,train,false,balance_excluded,828,713f7128a3421b47b215aa77e5bea376eac7a00c0db6a435fb4fd846794d9249
primary,1,32,3330,104,1,40,3,Meac,positive,train,false,balance_excluded,1557,d0492d8908ecd053737ff469be2e604628c9004efba7b4f4e7aab1d0c606e9a4
primary,1,32,3331,104,1,40,3,Meac,positive,train,false,balance_excluded,1037,8cb4999fc408ca48165c5de24027bf5439de0e757043cad0aab7478965532d81
primary,1,32,3332,104,1,40,3,Meac,positive,train,false,balance_excluded,1432,c27d38fb0a427326a343243aad8917ba98e2841c48719078ac1c61f70b86e969
primary,1,32,3333,104,1,40,3,Meac,positive,train,false,balance_excluded,1489,c9294d711992f41d6122d229eb4da20fb09c5195729d61276978decbf12a2d03
primary,1,32,3334,104,1,40,3,Meac,positive,train,true,train,81,0bcba689329aec5338f3965689a9c174ebee58719fd1f2902e0d8d5e5a7d7ce8
primary,1,32,3335,104,1,40,3,Meac,positive,train,false,balance_excluded,1040,8cf3011cbd998b4615404c184fa55ad19460bd67eb754fc87fa265cf97eee23a
primary,1,32,3336,104,1,40,3,Meac,positive,train,false,balance_excluded,870,76d264b5fa154d59e6ebb221581ed382be6ae8927db3b6ca75b448d2e585389c
primary,1,32,3337,104,1,40,3,Meac,positive,train,false,balance_excluded,182,1962858082a790d16d9413e00b0cc46ee70767ba7b76af440b5653c747189da7
primary,1,32,3338,104,1,40,3,Meac,positive,train,false,balance_excluded,162,17aba99b9e8ee009747a6431333d0f80500547a9bf6b25b8d94d1dae7465a0d6
primary,1,32,3339,104,1,40,3,Meac,positive,train,false,balance_excluded,1606,d5c5a00189d539dbbf920edd986dd8a9fda27e1b0beb2505039981991ace3fc9
primary,1,32,3340,104,1,40,3,Meac,positive,train,false,balance_excluded,1732,e738ba545bcc3786b967f6efbd256ce07b33144e92adc54cbbea125aaa6c2dc1
primary,1,32,3341,104,1,40,3,Meac,positive,train,false,balance_excluded,1070,90df5a433d7913e0cc1b29ad3a9a4405b78f00c8b00144811ba5d0dc6b1783f2
primary,1,32,3342,104,1,40,3,Meac,positive,train,false,balance_excluded,490,44f82f9e62065a4b2aa7d79eab5182fa913abc1209906af8c7394ef33f6a97d4
primary,1,32,3343,104,1,40,3,Meac,positive,train,false,balance_excluded,258,25d269f76c3d8440852ac5867fe75bd94e34716e4d95adb0dda9c18cd7d216f7
primary,1,32,3344,104,1,40,3,Meac,positive,train,false,balance_excluded,1243,a98e966f0471db43c7e522fcfcc14fc7ea22a5f36ea4c3cd125ac3e738bbbd39
primary,1,32,3345,104,1,40,3,Meac,positive,train,false,balance_excluded,1013,8a23a2bee60a97252e3b936178d08122c93b205721e28d0264224961c35b1f34
primary,1,32,3346,104,1,40,3,Meac,positive,train,false,balance_excluded,995,87a957496d8ee2d87cf40bc23e877ace3228c42fe6b2623c1ce4940ae5c6d3b7
primary,1,32,3347,104,1,40,3,Meac,positive,train,true,train,20,026be67d95908cdd86b06d17c8a179ef99f72e3dfd121c36d2b8d139c93ee61e
primary,1,32,3348,104,1,40,3,Meac,positive,train,false,balance_excluded,1185,a218b6c4d65a287b049b79eb868e08ecfa3d89c589424481e4f1cf06601ed338
primary,1,32,3349,104,1,40,3,Meac,positive,train,false,balance_excluded,1453,c4e897cfe70e29e08285debb686f770f8411b575aa4ac5f34f6e00aef646107d
primary,1,32,3350,104,1,40,3,Meac,positive,train,false,balance_excluded,550,4e8bc8ff361cdf473d1fb418f021953ba23bfa4b9d11421fde7a18906e64d6a2
primary,1,32,3351,104,1,40,3,Meac,positive,train,false,balance_excluded,1579,d22e2767db2011362b68a8203356bb901c4be810e23825c5872ef6713088ce8b
primary,1,32,3352,104,1,40,3,Meac,positive,train,false,balance_excluded,1886,fffcfa958b2a1dc254c6800ae3f1d39b919c75f4ddca6cdc531d54fb4f16f13c
primary,1,32,3353,104,1,40,3,Meac,positive,train,false,balance_excluded,1595,d53e81bd8530227a2d0696dcce308790c4ec5c5c933c9f49f9d8fdb290b57765
primary,1,32,3354,104,1,40,3,Meac,positive,train,false,balance_excluded,1326,b56666ba94ff32370cae28c2dd68a5984054a2cc418070e7c36cd56c90be8a64
primary,1,32,3355,104,1,40,3,Meac,positive,train,false,balance_excluded,861,762bf53af9dd7303be6c9c745cb98c6470fadb37e9e0e901c61ba215259737af
primary,1,32,3356,104,1,40,3,Meac,positive,train,true,train,51,07cc318a4a7de74eea7f8f331909af0a0110e59c244dad7b9441788ec006949e
primary,1,32,3357,104,1,40,3,Meac,positive,train,false,balance_excluded,1200,a4e62455f51efa1759b91706200a3d9822565d9cfe8c72597e6bc76fd9206c58
primary,1,32,3358,104,1,40,3,Meac,positive,train,false,balance_excluded,1087,9331b1159cb1adc69ffe20806213cd90638ce18fe5e0b498464dd4698f13724e
primary,1,32,3359,104,1,40,3,Meac,positive,train,false,balance_excluded,771,6b1a86b6fb99f7276d7809c888950ada1a42dacb93847900bf125f933ab29b01
primary,1,32,3360,105,1,40,3,Meac,positive,train,false,balance_excluded,395,37bda05ce664bc32cc6ac03166c928a47f8804e5d9b84bc7ce154503fba09c06
primary,1,32,3361,105,1,40,3,Meac,positive,train,true,train,33,041af806da1c7b34919dd5827d1ced7d40485323534e29f6d44daac1ba8fcdef
primary,1,32,3362,105,1,40,3,Meac,positive,train,false,balance_excluded,1835,f74e8c5f184907124cf2fa43b404da6675e5ab99af95410b7378b445e0c0f270
primary,1,32,3363,105,1,40,3,Meac,positive,train,false,balance_excluded,737,66c38d4f507154abab77cb93382035058e7b25e0aa45268eeb27720dc485483b
primary,1,32,3364,105,1,40,3,Meac,positive,train,false,balance_excluded,450,3fd0732b8c1a80b5cca29142029c69c26e19756228b0049e949aad3c4bb9d395
primary,1,32,3365,105,1,40,3,Meac,positive,train,false,balance_excluded,682,5efbb44e8179dd55cbee54840bb11610f5acd8775de2c2938e71365c7ccb1d58
primary,1,32,3366,105,1,40,3,Meac,positive,train,false,balance_excluded,830,71a15c60939c8a620249ea936d45f8168750b7614c52ee44402bb893b5305671
primary,1,32,3367,105,1,40,3,Meac,positive,train,false,balance_excluded,1090,937871a1cc61652b9d4b2923ecaf96fa32a22d1ddfd025b1eae73b0f49b8fa58
primary,1,32,3368,105,1,40,3,Meac,positive,train,false,balance_excluded,452,3ffabc892b73fea7bb865a193a380e1a5cea5040c2cf6b6edf0f06b18ffc7af1
primary,1,32,3369,105,1,40,3,Meac,positive,train,false,balance_excluded,1862,fbe4259713c2063be1501d1fc4c81b450a8300e8d0e4b512c29f82f38ccc6540
primary,1,32,3370,105,1,40,3,Meac,positive,train,true,train,18,0206c24dca07a7c15afcd6ca4d11b5430b4a0d3f8d4ae44b81523e0697cf19e7
primary,1,32,3371,105,1,40,3,Meac,positive,train,false,balance_excluded,1423,c15d198306c70e6d3563246be2f1f1aec77cf5ea1809193acc18e8edcf102282
primary,1,32,3372,105,1,40,3,Meac,positive,train,false,balance_excluded,785,6cdd6194a3d084a0c44f6d77b2ecd06ea09314a0b567cfe30de18b13290a49f1
primary,1,32,3373,105,1,40,3,Meac,positive,train,false,balance_excluded,1648,dc366d3243f41d354e0acf6eff0da9e896ee1befa939f1da3271571eee8caa2c
primary,1,32,3374,105,1,40,3,Meac,positive,train,false,balance_excluded,1215,a632b1814f6ecc69a78a1d9f94985f6494cbb9422dad41f135457042ec1d19ba
primary,1,32,3375,105,1,40,3,Meac,positive,train,false,balance_excluded,1780,ee6fdb632aab6e90dd46c2f92093f471dcb693e1129c89a7f40dbc84e6fe174d
primary,1,32,3376,105,1,40,3,Meac,positive,train,false,balance_excluded,1103,94ff4a2c05c0c5552fa2956b1480463ee88d5dcc09620670b9dc76577b8751b5
primary,1,32,3377,105,1,40,3,Meac,positive,train,false,balance_excluded,334,2e52d18c0f29fdfdbff2c11129dcaf9bc2187562480a0a527643e79310994743
primary,1,32,3378,105,1,40,3,Meac,positive,train,false,balance_excluded,574,51ef2f7c094660c7535a1b5f3c84424871dc7aca143ed3ae69ed8b45b5d0fa06
primary,1,32,3379,105,1,40,3,Meac,positive,train,false,balance_excluded,632,580c9a7ca524c12b6734c44a9d2531a9d151d3e7ff944e214ae9d80110d83ac5
primary,1,32,3380,105,1,40,3,Meac,positive,train,false,balance_excluded,1284,affa469086a9f465bd5a9e7e1194d7d61fad4c1fc37c6aef6c889baa3ea113f8
primary,1,32,3381,105,1,40,3,Meac,positive,train,false,balance_excluded,879,77a033d00c0ca4f4d51f0ac63fb3314af35f7d803d345371f90f871001a6faff
primary,1,32,3382,105,1,40,3,Meac,positive,train,false,balance_excluded,704,60ff7e978a09b6ff2fb7e550758cea650375e57ec8a252cd1bdbcdedffffd257
primary,1,32,3383,105,1,40,3,Meac,positive,train,false,balance_excluded,754,69041ba7b896a1c44ece7dfcbb0086bd8893aa2c3fc1f555f59f76543c0de8bb
primary,1,32,3384,105,1,40,3,Meac,positive,train,false,balance_excluded,1190,a3c159c00e3aed33d8023a0e27e7f887081a69627149f4172f2fa504dad21065
primary,1,32,3385,105,1,40,3,Meac,positive,train,false,balance_excluded,391,3705766119be7c5391a3f1adbefa2b056a5bf5cc595c60a0615ec83a9a9b541d
primary,1,32,3386,105,1,40,3,Meac,positive,train,true,train,23,02904beda5f5011c08297b88ef9dc0f439835485957451c3dc785888b5d5424c
primary,1,32,3387,105,1,40,3,Meac,positive,train,false,balance_excluded,590,532fedb263dd950c5b56ead586056c02dabcd40ef01891e1ece5e6452bb10830
primary,1,32,3388,105,1,40,3,Meac,positive,train,false,balance_excluded,617,56185f0080822223a4a68d1b7896fc3875c943808c7fbb704dbf7624f43b2366
primary,1,32,3389,105,1,40,3,Meac,positive,train,false,balance_excluded,400,3849f72994f037f7ffc08075d287dad72e1f030ecdd532af13b7a9febd373d80
primary,1,32,3390,105,1,40,3,Meac,positive,train,false,balance_excluded,1127,98e846c42a6e1c9da506ecc1102829766bdc2fcd5fdc54ad2ddfde17e041f39d
primary,1,32,3391,105,1,40,3,Meac,positive,train,false,balance_excluded,1251,ab0f83593d0e39b79a96cf27431dcff25b9a02b6b91fa09a4e0b5c471e4b3f12
primary,1,32,3392,106,1,40,3,Meac,positive,train,false,balance_excluded,672,5d6ec04edd4a66b169926e9250638a2b11d025057b23a48cf4cce418e75dcd9a
primary,1,32,3393,106,1,40,3,Meac,positive,train,false,balance_excluded,1561,d06df25507782cf607221c508d3405463249366fc91e76e41eae913c96e28196
primary,1,32,3394,106,1,40,3,Meac,positive,train,false,balance_excluded,1107,95a16082cc9357ef42665dc7da4ba1de319ed946f4a33734f15e67727f67f5d3
primary,1,32,3395,106,1,40,3,Meac,positive,train,false,balance_excluded,1632,da18c3289b3ddc4ef57d84e0e627369187d6a2a9ffb72fe12655df3deb6e7a6a
primary,1,32,3396,106,1,40,3,Meac,positive,train,false,balance_excluded,770,6b099b7822792aac7f974d7bcbfd94443358e9fb253424352b8600f24e37c940
primary,1,32,3397,106,1,40,3,Meac,positive,train,false,balance_excluded,1268,add56f446d8911f478a9a052513857b21bfe0676f68fcec3204a1023465fee5e
primary,1,32,3398,106,1,40,3,Meac,positive,train,false,balance_excluded,1134,994c76437fbd099fc12c6d266e42539c08b69932227ac04e08b5480993b74b0d
primary,1,32,3399,106,1,40,3,Meac,positive,train,false,balance_excluded,865,766081acb1c28e4c3af1797fc404ead54d8c069a013c1d73ab49637f964ee387
primary,1,32,3400,106,1,40,3,Meac,positive,train,false,balance_excluded,350,31341aceae68542a9e923237c77ade323699888e71e529370de5821f708e87de
primary,1,32,3401,106,1,40,3,Meac,positive,train,false,balance_excluded,1500,ca649934e9302f9e1837f46eb7e3ea2b057b1ba9c0e376635ceedbf275f5af73
primary,1,32,3402,106,1,40,3,Meac,positive,train,false,balance_excluded,659,5bae0d02b57ba35ba57afb052041f7a482de73af7a70ee1563069e64c07cf965
primary,1,32,3403,106,1,40,3,Meac,positive,train,false,balance_excluded,367,341c8f19643dc610f46887f3ea844ed0d8ca79185fa14d6ef797665e29764689
primary,1,32,3404,106,1,40,3,Meac,positive,train,false,balance_excluded,1235,a8c6fd5f5d3d7950cd28c0ba8de14f954b61bc96c4d920705a3b6574e5a189c4
primary,1,32,3405,106,1,40,3,Meac,positive,train,false,balance_excluded,514,48ce4a0b19066e204c50ab58c18b2df1ed3777d96c7818c3a2ee1e9aea5120c2
primary,1,32,3406,106,1,40,3,Meac,positive,train,false,balance_excluded,412,39df52180a3842b9d197c4c0701a648809e55dcac702c987c919b8796580ae6d
primary,1,32,3407,106,1,40,3,Meac,positive,train,false,balance_excluded,821,70bf631299c3508fd582c4e8fb05c1f9e88550dc4a1558f850c9d8131a44f53a
primary,1,32,3408,106,1,40,3,Meac,positive,train,false,balance_excluded,382,365cbbb987137b5a29d261314abe2d9815b6077909a77adc63b7b2336f5c91df
primary,1,32,3409,106,1,40,3,Meac,positive,train,false,balance_excluded,1620,d7656e8a2491b21997befa5f24664b489a924fd149a03ce43f0abd4407469872
primary,1,32,3410,106,1,40,3,Meac,positive,train,false,balance_excluded,530,4b43b1517a0fdb1479631f631beb10c38785d86e4fb050d0c0b271d22be0ae6c
primary,1,32,3411,106,1,40,3,Meac,positive,train,false,balance_excluded,1034,8c89142c66a300080fa115afaff11db2433fac857920e6ffd02cef4b13a60837
primary,1,32,3412,106,1,40,3,Meac,positive,train,false,balance_excluded,1731,e72532b7f47572e0fb0afd8ec6ff2fab1ede259a2a554f6826ba16f6d6b7c78e
primary,1,32,3413,106,1,40,3,Meac,positive,train,false,balance_excluded,1149,9bcdca72358dfdc05371d07c9edba28051bc269c497d377eaf66bff4ea2fece8
primary,1,32,3414,106,1,40,3,Meac,positive,train,false,balance_excluded,383,366f3efff137e8b45b388635fdc45ee39c104da479391f8b097b233210464250
primary,1,32,3415,106,1,40,3,Meac,positive,train,false,balance_excluded,764,6a524d0193dbca00bd6ec2b2fdc6d35bcdc1cc38bb7326a74c34dd0af8de2eed
primary,1,32,3416,106,1,40,3,Meac,positive,train,false,balance_excluded,707,611da9776b61be249e004db550be18bba7e65f484d455810de2e41430b665bdd
primary,1,32,3417,106,1,40,3,Meac,positive,train,false,balance_excluded,872,76eff8c7ad65ade31242788ec61cb1bf38543184c99658a468402a9c9ec470cf
primary,1,32,3418,106,1,40,3,Meac,positive,train,false,balance_excluded,270,26ccf68e1859469f38f5b9b375292735ff40a687cb0caab70bec3207b8e9d378
primary,1,32,3419,106,1,40,3,Meac,positive,train,false,balance_excluded,1178,a0af9314c57ae1f9b0273b0491066a7ababe55806cacc880ba36965870e5695e
primary,1,32,3420,106,1,40,3,Meac,positive,train,false,balance_excluded,295,28d80ff17bf4edbad15c97aaf982d4fc3e5ae4c8a9dcdc4068229d18d4d45ae2
primary,1,32,3421,106,1,40,3,Meac,positive,train,false,balance_excluded,1209,a5a75bf4d715487a858ecb402231f17d19066f8b767e35ade13bcc30dd2dcb26
primary,1,32,3422,106,1,40,3,Meac,positive,train,false,balance_excluded,1147,9b96b8bdd42df218726a63c6ce5b5b4d8106241b7ccefecae90f23eedd8f5b7a
primary,1,32,3423,106,1,40,3,Meac,positive,train,false,balance_excluded,110,1088bc956eb056c229b0a878ce4f124ebc3b4a5f2c639bf0ccc08bd7a824b8f8
primary,1,32,3424,107,1,40,3,Meac,positive,train,false,balance_excluded,1552,cfaec81682cc3774be3425cb2ea84bd9a3c8b0b2620841df0d0a0546296f1d2b
primary,1,32,3425,107,1,40,3,Meac,positive,train,false,balance_excluded,624,5718c378f203e27a08a38260654ab73b2dd594f6680bd25e0852acd40efb632c
primary,1,32,3426,107,1,40,3,Meac,positive,train,false,balance_excluded,824,70d5fac40ba101fe2df3640dc8d446ab08d4855c39b4257f6fb7a086c90221e5
primary,1,32,3427,107,1,40,3,Meac,positive,train,false,balance_excluded,1156,9d658e77fd693b7b6e0a0fae71484ba8abd938dda2912161cbd67bc4171283d2
primary,1,32,3428,107,1,40,3,Meac,positive,train,false,balance_excluded,1683,e0aa440ac839cf7fb25b9768782cd50cb719bc75dd94c900bdf370e70b5c8975
primary,1,32,3429,107,1,40,3,Meac,positive,train,false,balance_excluded,1701,e2f092de13c2a874d2a2252bd27500f3a75816e3169182b4ecf7daebb05d47e6
primary,1,32,3430,107,1,40,3,Meac,positive,train,false,balance_excluded,167,182d7bf66cb5f810db1f3a5898f866f48dc5a6f03218731e6cddc1f1995a1225
primary,1,32,3431,107,1,40,3,Meac,positive,train,false,balance_excluded,1372,bbb19464c33668d7929e8aedeafa429b6c582d581e157d0fcefe9d2e279beedb
primary,1,32,3432,107,1,40,3,Meac,positive,train,false,balance_excluded,148,1570c2bdcdffa283af0ea4b72ce512b2a58392d769fce883078523f948bcf4cf
primary,1,32,3433,107,1,40,3,Meac,positive,train,false,balance_excluded,1695,e1c9979d4b60660a06846575c8c9195b2753ee63d0f9af06f738af1c8aefc46f
primary,1,32,3434,107,1,40,3,Meac,positive,train,false,balance_excluded,515,48fae348a3bddb5f7bc6f0b37c84690fa5437b4fe589326253e0cf252d43fbbe
primary,1,32,3435,107,1,40,3,Meac,positive,train,false,balance_excluded,767,6a5ae172d5feb61ef50e385ad459838379afe5d07b97ad47f02f5041418abf81
primary,1,32,3436,107,1,40,3,Meac,positive,train,false,balance_excluded,1208,a5677ac1991a2146386ab6f1f198e0f666f4d989245cec0de954e74f6f3bc17b
primary,1,32,3437,107,1,40,3,Meac,positive,train,false,balance_excluded,1537,ce37e82835c2274a8589c00e1a1ecbd7a1ca65b9fddb70f648b45d72e747084e
primary,1,32,3438,107,1,40,3,Meac,positive,train,false,balance_excluded,1653,dc8d95576562afdd7831eb72b2a9076431d2365592123260582384e953ae2281
primary,1,32,3439,107,1,40,3,Meac,positive,train,true,train,36,05187a56d2eedd380bf3b32add9e4296527f3a1a1f2b23f8da6d31d823e84e1b
primary,1,32,3440,107,1,40,3,Meac,positive,train,false,balance_excluded,1785,eee21916c06290fe9350896ba5da0419ce7700d1ddf2e56257d9201f1bf094ff
primary,1,32,3441,107,1,40,3,Meac,positive,train,false,balance_excluded,980,858251c7011e619c9fb1771f89b6f44744736757fff33fca0d3789cfce07cb26
primary,1,32,3442,107,1,40,3,Meac,positive,train,false,balance_excluded,568,50d4cb537642fd2857ac7b5ba3b02f9f11f189b9a23e30248a31161191c12bd1
primary,1,32,3443,107,1,40,3,Meac,positive,train,false,balance_excluded,1047,8ddb1382931ed72d19e1847562829832800d2f91fe998a3e3ac8823c7115c09f
primary,1,32,3444,107,1,40,3,Meac,positive,train,true,train,34,046567064f47cee2e2022c75b8964077b393a68861dd8528a82e8ce0f6bf7fd6
primary,1,32,3445,107,1,40,3,Meac,positive,train,false,balance_excluded,808,6ed963d10380699c3419312df999b9170b40234ad48a353914beff67fbf96cb5
primary,1,32,3446,107,1,40,3,Meac,positive,train,false,balance_excluded,1630,d86b41606e0c5ddbb267f3e49de1cc26d09f424e1d2424677de5291af1235ac1
primary,1,32,3447,107,1,40,3,Meac,positive,train,false,balance_excluded,1381,bccccf5bcfa8c3351570c10f158f8771c17f4fdeadad7715bfe6d59f61133146
primary,1,32,3448,107,1,40,3,Meac,positive,train,false,balance_excluded,1240,a92af36a17527720c6aed87a590b1dd90b551291e5831ad52e3b71c68f637bb0
primary,1,32,3449,107,1,40,3,Meac,positive,train,false,balance_excluded,925,7d908324a45e0d2dc5dd40e5126fec0beb6870c75baad651ff5815d580b1345f
primary,1,32,3450,107,1,40,3,Meac,positive,train,false,balance_excluded,1094,93df3cc3aecb03adaee2c5b0ecdab0e6d0648e7ed5e521ea8f4a980e5d75aad4
primary,1,32,3451,107,1,40,3,Meac,positive,train,false,balance_excluded,328,2deb6e47be31313ef1bc2c800abeb4049f328ee3f6e372ff126f19a13a1d2bcb
primary,1,32,3452,107,1,40,3,Meac,positive,train,false,balance_excluded,512,48a7e65fc8468dc448df6f79db8837193dba14a5f2cc30521eb980476ffea9aa
primary,1,32,3453,107,1,40,3,Meac,positive,train,false,balance_excluded,1644,dba0cdedfc4214c4b283c2759a841a47460371a7af09308c829b7fcc997f722e
primary,1,32,3454,107,1,40,3,Meac,positive,train,false,balance_excluded,1805,f21bb8c0310bc18282ec39f81ac3444aa02fd6b2c4a62211ff6a76913563b9c5
primary,1,32,3455,107,1,40,3,Meac,positive,train,false,balance_excluded,1884,ff7ba8e7c813adcbf2e90be8923d022adf8224458bd8fff4ad2bb26b2844e6aa
primary,1,32,3456,108,1,40,3,Meac,positive,train,false,balance_excluded,161,17951a31727911d343e96173e85fef87b2ee215cd91e18ee1cac8d27af62fe82
primary,1,32,3457,108,1,40,3,Meac,positive,train,false,balance_excluded,1298,b2ac99581efd82c0d59baee1d95a02357b52948171cf9e8ce363b8b5528b9908
primary,1,32,3458,108,1,40,3,Meac,positive,train,false,balance_excluded,433,3cf30891e889c45f51c2b232f5dce3e7f8dfd946a43f18881e3e00c1adbe589d
primary,1,32,3459,108,1,40,3,Meac,positive,train,false,balance_excluded,1345,b7baef6c3208ffc82562d154d14bd1e21d22c9a69e9974211fb8a05e6a0028b6
