sample_index,area,transmit_power_dbm,class_id,class_name,binary_class,reason
2453,1,23,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2454,1,23,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2455,1,23,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2456,1,23,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2457,1,23,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2458,1,23,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2459,1,23,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2460,1,23,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2461,1,23,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2462,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2463,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2464,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2465,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2466,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2467,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2468,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2469,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2470,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2471,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2472,1,27,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2473,1,27,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2474,1,27,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2475,1,27,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2476,1,27,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2477,1,27,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2478,1,27,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2479,1,27,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2480,1,27,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2481,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2482,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2483,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2484,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2485,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2486,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2487,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2488,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2489,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2490,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2491,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2492,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2493,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2494,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2495,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2496,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2497,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2498,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2499,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2500,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2501,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2502,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2503,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2504,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2505,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2506,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2507,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2508,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2509,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2510,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2511,1,43,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2512,1,43,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2513,1,43,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2514,1,43,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2515,1,43,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2516,1,43,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2517,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2518,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2519,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2520,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2521,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2522,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2523,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2524,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2525,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2526,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2527,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2528,1,47,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2529,1,47,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2530,1,47,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2531,1,47,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2532,1,47,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2533,1,47,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2534,1,47,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2535,1,47,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2536,1,47,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2537,1,47,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2538,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2539,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2540,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2541,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2542,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2543,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2544,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2545,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2546,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2547,1,45,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2548,1,43,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2549,1,43,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2550,1,43,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2551,1,43,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2552,1,43,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2553,1,43,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2554,1,43,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2555,1,43,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2556,1,43,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2557,1,43,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2558,1,41,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2559,1,41,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2560,1,41,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2561,1,41,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2562,1,41,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2563,1,41,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2564,1,41,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2565,1,41,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2566,1,41,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2567,1,41,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2568,1,39,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2569,1,39,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2570,1,39,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2571,1,39,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2572,1,39,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2573,1,39,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2574,1,39,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2575,1,39,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2576,1,39,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2577,1,39,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2578,1,37,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2579,1,37,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2580,1,37,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2581,1,37,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2582,1,37,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2583,1,37,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2584,1,37,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2585,1,37,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2586,1,37,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2587,1,37,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2588,1,35,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2589,1,35,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2590,1,35,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2591,1,35,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2592,1,35,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2593,1,35,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2594,1,35,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2595,1,35,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2596,1,35,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2597,1,35,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2598,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2599,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2600,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2601,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2602,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2603,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2604,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2605,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2606,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2607,1,33,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2608,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2609,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2610,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2611,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2612,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2613,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2614,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2615,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2616,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2617,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2618,1,31,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2619,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2620,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2621,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2622,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2623,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2624,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2625,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2626,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2627,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2628,1,29,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2629,1,27,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2630,1,27,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2631,1,27,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2632,1,27,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2633,1,27,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2634,1,27,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2635,1,27,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2636,1,27,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2637,1,27,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2638,1,27,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2639,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2640,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2641,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2642,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2643,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2644,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2645,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2646,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2647,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2648,1,25,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2649,1,23,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2650,1,23,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2651,1,23,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2652,1,23,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2653,1,23,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2654,1,23,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2655,1,23,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2656,1,23,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2657,1,23,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2658,1,23,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2659,1,21,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2660,1,21,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2661,1,21,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2662,1,21,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2663,1,21,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2664,1,21,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2665,1,21,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2666,1,21,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2667,1,21,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2668,1,21,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2669,1,19,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2670,1,19,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2671,1,19,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2672,1,19,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2673,1,19,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2674,1,19,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2675,1,19,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2676,1,19,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2677,1,19,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2678,1,19,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2679,1,17,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2680,1,17,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2681,1,17,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2682,1,17,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2683,1,17,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2684,1,17,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2685,1,17,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2686,1,17,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2687,1,17,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2688,1,17,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2689,1,15,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2690,1,15,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2691,1,15,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2692,1,15,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2693,1,15,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2694,1,15,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2695,1,15,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2696,1,15,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2697,1,15,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2698,1,13,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2699,1,13,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2700,1,13,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2701,1,13,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2702,1,13,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2703,1,13,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2704,1,13,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2705,1,13,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2706,1,13,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2707,1,11,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2708,1,11,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2709,1,11,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2710,1,11,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2711,1,11,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2712,1,11,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2713,1,11,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2714,1,11,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2715,1,11,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
2716,1,11,2,Prn,negative,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3537,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3538,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3539,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3540,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3541,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3542,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3543,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3544,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3545,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3546,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3547,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3548,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3549,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3550,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3551,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3552,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3553,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3554,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3555,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3556,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3557,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3558,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3559,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3560,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3561,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3562,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3563,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3564,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3565,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3566,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3567,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3568,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3569,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3570,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3571,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3572,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3573,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3574,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
3575,1,25,3,Meac,positive,PRIMARY_EXCLUDED_POWER_NOT_30_OR_40
